Question,Answer
چگونه می‌توان در سیستم، اسناد استقراری را از طریق یک فایل اکسل ثبت کرد؟,در فهرست اسناد، از طریق کلید سه نقطه، گزینه 'دریافت از اکسل' را انتخاب کرده، فایل نمونه را دانلود و تکمیل نموده، و سپس از همان قسمت فایل تکمیل شده را بارگذاری می‌کنیم.
کاربران چگونه می‌توانند چیدمان، مرتب‌سازی و ستون‌های نمایش داده شده در فهرست‌ها را شخصی‌سازی و ذخیره کنند؟,کاربران می‌توانند با استفاده از آیکون چرخ‌دنده، ستون‌ها، مرتب‌سازی و گروه‌بندی را تنظیم کرده و سپس با کلیک روی نام فهرست، نمای تنظیم شده را با نام دلخواه ذخیره کنند.
آیکون 'کپی لینک نما' در فهرست‌ها چه کاربردی دارد؟,با کلیک روی این آیکون، لینکی از صفحه با فیلترها و نمای انتخاب شده کپی می‌شود که می‌توان آن را با افراد دیگر به اشتراک گذاشت.
چه شروطی برای حذف یک یا چند سند از طریق صفحه فهرست وجود دارد؟,برای حذف یک سند از فهرست، سند یا اسناد انتخابی باید در وضعیت 'ثبت شده' قرار داشته باشند.
چرا عملیات استقرار اسناد دریافتنی در ماژول خزانه‌داری فاقد سند حسابداری است؟,زیرا این اسناد قبل از استقرار ماژول خزانه‌داری دریافت شده و سند حسابداری آنها قبلاً در ماژول دفترکل ثبت شده است.
برای انجام یک عملیات استقرار جدید، اولین قدم پس از انتخاب شرکت چیست؟,ابتدا باید نوع عملیات مورد نظر را از میان انواع عملیات متعدد موجود، مشخص نمود.
کاربر چگونه می‌تواند اسناد دریافتنی مورد نظر خود را برای انجام عملیات در فرم 'عملیات استقرار اسناد دریافتنی' پیدا کند؟,کاربر می‌تواند با استفاده از فیلترهایی مانند شعبه، وضعیت قلم، تاریخ سند، تاریخ سررسید، صندوق و پرداخت کننده، محدوده اسناد را مشخص کرده و پس از اعمال فیلتر، اسناد مورد نظر را مشاهده نماید.
پس از انتخاب اسناد مورد نظر و زدن کلید 'انجام عملیات'، چه اتفاقی می‌افتد؟,پنجره جدیدی باز می‌شود که پس از تکمیل اطلاعات لازم و تایید آن، یک سند با نوع عملیات تعیین شده و با وضعیت 'تایید شده' برای اسناد انتخابی ثبت می‌شود.
برای مشاهده فهرست 'عملیات استقرار اسناد دریافتنی' از چه مسیری در منو باید اقدام کرد؟,منوی اصلی/حسابداری مالی/ دریافت و پرداخت/ ابتدای سال، و سپس انتخاب گزینه 'عملیات استقرار اسناد دریافتنی'.
یک سند خزانه‌داری در وضعیت 'ثبت شده' چه ویژگی‌ها و محدودیت‌هایی دارد؟,اسناد در وضعیت 'ثبت شده' امکان حذف و ویرایش دارند، اما در فرایندهای بعدی و گزارشات شرکت نمی‌کنند و امکان صدور سند حسابداری برای آنها وجود ندارد.
چه تفاوتی کلیدی بین اسناد 'تایید شده' و 'باطل شده' وجود دارد؟,اسناد تایید شده در فرایندها و گزارشات شرکت می‌کنند و امکان صدور سند حسابداری دارند، در حالی که اسناد باطل شده این قابلیت‌ها را ندارند و امکان برگشت از ابطال نیز برای آنها وجود ندارد.
در چه شرایطی می‌توان یک سند 'تایید شده' را برگشت از تایید داد؟,امکان برگشت از تایید برای اسناد تایید شده وجود دارد، به شرطی که در فرایندهای بعدی استفاده نشده و سند حسابداری نداشته باشند.
چه زمانی به جای برگشت از تایید کل سند، باید از گزینه 'تغییر وضعیت قلم' استفاده کرد؟,زمانی که یک سند تایید شده، فاقد سند حسابداری بوده و برخی از اقلام آن در فرایندهای بعدی استفاده شده باشد، از این امکان برای برگشت از تایید اقلامی که استفاده نشده‌اند، استفاده می‌شود.
اگر وضعیت یکی از اقلام سند به 'برگشت از تایید' تغییر کند، وضعیت کلی سند به چه حالتی در می‌آید؟,وضعیت سند به 'در حال تایید' تغییر می‌یابد و پس از تایید مجدد، وضعیت سند به 'تایید شده' بازمی‌گردد.
بخش 'جمع کل' در صفحه سند چه اطلاعاتی را نمایش می‌دهد؟,این بخش مجموع مبالغ را به تفکیک انواع قلم و جمع کل سند به ارز عملیاتی (و ارزهای گزارشگری در صورت فعال بودن) نمایش می‌دهد.
در فهرست اسناد، چگونه می‌توان تنظیمات دلخواه برای نمایش ستون‌ها، مرتب‌سازی و گروه‌بندی را ایجاد و ذخیره کرد؟,با استفاده از علامت چرخ‌دنده تنظیمات دلخواه را اعمال کرده، سپس روی نام فهرست کلیک کرده و نمای تنظیم شده را با نام مورد نظر ذخیره می‌کنیم.
با انتخاب یک یا چند سند در صفحه فهرست، چه گزینه‌هایی برای انجام عملیات گروهی در اختیار کاربر قرار می‌گیرد؟,گزینه‌های 'چاپ سند' برای چاپ گروهی و 'حذف سند' برای حذف اسناد انتخابی (به شرط داشتن وضعیت ثبت شده) نمایش داده می‌شوند.
بر اساس چه معیاری می‌توان اسناد را از صفحه فهرست حذف کرد؟,اسناد فقط در صورتی که در وضعیت 'ثبت شده' باشند، قابلیت حذف دارند.
به چه دلیل اسناد استقرار پرداختنی که در ماژول خزانه‌داری ثبت می‌شوند، سند حسابداری ندارند؟,از آنجا که این اسناد قبل از استقرار ماژول خزانه‌داری پرداخت شده‌اند، سند حسابداری آنها قبلا در ماژول دفترکل ثبت شده است.
برای ایجاد یک سند استقرار اسناد پرداختنی جدید، چه مسیری را در منوی سیستم باید طی کرد؟,مسیر منوی اصلی/حسابداری مالی/ دریافت و پرداخت/ ابتدای سال/استقرار اسناد پرداختنی، و سپس انتخاب کلید '+'.
چرا قبل از ورود به صفحه سند استقرار، از کاربر خواسته می‌شود تا شرکت مورد نظر را انتخاب کند؟,زیرا الگوی اسناد دریافت و پرداخت در سطح هر شرکت پیکربندی می‌شود و سند باید بر اساس پیکربندی شرکت انتخابی باز شود.
چگونه می‌توان فرآیند انتخاب شرکت را برای ایجاد یک سند استقرار تسهیل کرد تا هر بار نیاز به انتخاب از مودال نباشد؟,می‌توان سند-شرکت مورد نظر را به 'لیست علاقمندی‌ها' افزود تا به صورت مستقیم در منو اضافه شده و دیگر نیازی به انتخاب شرکت در مودال نباشد.
چه اطلاعاتی به صورت پیش‌فرض در بخش سربرگ سند (شعبه، شرکت، سال مالی) انتخاب می‌شود؟,در صورتی که کاربر دارای شرکت، سال مالی و شعبه پیش‌فرض باشد، این اطلاعات به صورت خودکار در سند انتخاب می‌شوند ولی در صورت نیاز قابل تغییر هستند.
مقدار پیش‌فرض فیلد 'تاریخ' در سربرگ سند چیست و چه محدودیتی دارد؟,به صورت پیش‌فرض با تاریخ روز تکمیل می‌شود و باید در محدوده سال مالی انتخابی باشد.
نحوه شماره‌گذاری اسناد استقرار پرداختنی چگونه تعیین می‌شود؟,شماره سند به ترتیب ثبت اسناد در سیستم و بر اساس نحوه تعریف روش شماره‌گذاری اسناد دریافت و پرداخت، به صورت دستی یا سیستمی تخصیص داده می‌شود.
فیلد 'شماره فرعی' در سربرگ سند چه کاربردی دارد؟,یک فیلد دستی و اختیاری است که شرکت‌ها می‌توانند برای اهدافی مانند بایگانی یا ردیابی اسناد صادر شده از آن استفاده کنند.
چه انواع اقلامی را می‌توان به عنوان سند پرداختنی استقراری در سیستم ثبت نمود؟,انواع قلم سند استقرار اسناد پرداختنی عبارت هستند از: چک و سفته.
چه عاملی تعیین کننده فیلدهای اطلاعاتی است که برای هر قلم (مانند چک یا سفته) نمایش داده می‌شود؟,اطلاعات نمایش داده شده در هر نوع قلم بر اساس تنظیمات الگوی سند مربوطه می‌باشد.
انتخاب حساب یک مشتری به عنوان دریافت کننده چک پرداختنی، چه تراکنشی را در سیستم به دنبال دارد؟,با انتخاب حساب مشتری، بر اساس نوع سند و سناریوی حساب مشتری، تراکنش مربوطه در ماژول حساب‌های دریافتنی ثبت می‌شود تا در کنترل مانده حساب و آنالیز حساب مشتری استفاده گردد.
در بخش 'اطلاعات چک'، فرآیند انتخاب برگ چک پرداختی چگونه است؟,ابتدا حساب بانکی که دسته چک به آن تعلق دارد انتخاب شده و سپس از میان چک‌های قابل استفاده آن حساب، برگ چک مورد نظر انتخاب می‌گردد.
آیا وارد کردن اطلاعات حساب بانکی دریافت کننده چک (مانند شماره حساب و شبا) اجباری است؟,خیر، وارد کردن اطلاعات حساب بانکی دریافت کننده از قبیل شماره حساب، بانک، شعبه و شماره شبا همگی اختیاری هستند.
در چه شرایطی فیلد 'ارز مبنا' هنگام ثبت مبلغ چک، به صورت خودکار تکمیل شده و غیرقابل ویرایش می‌شود؟,در صورتی که حساب مشتری انتخاب شده باشد، ارز مبنا بر اساس ارز حساب مشتری تکمیل شده و غیر قابل ویرایش خواهد بود.
تفاوت بین 'تاریخ سررسید' و 'تاریخ توافق شده' در اطلاعات چک چیست؟,تاریخ سررسید، تاریخ روی برگه چک است، در حالی که تاریخ توافق شده، تاریخی است که با دریافت کننده برای دریافت مبلغ توافق شده است و می‌تواند تاریخی بزرگتر از تاریخ سررسید باشد.
در بخش 'نوع چک'، چه ویژگی‌هایی تعیین می‌شود و مقادیر پیش‌فرض آن‌ها چیست؟,در این بخش، نوع مدت (کوتاه‌مدت/بلندمدت) و ماهیت چک (عادی/تضمینی) تعیین می‌شود که مقادیر پیش‌فرض به ترتیب کوتاه‌مدت و عادی است.
چرا با وجود اینکه سند حسابداری اسناد استقراری قبلا در دفترکل ثبت شده، باید حساب‌های معین در سند استقرار مشخص شوند؟,برای شناسایی درست حساب‌های معین در ادامه فرایند آنها در سیستم، لازم است حساب‌های معین بدهکار، بستانکار و مالیات بر ارزش افزوده که در سند حسابداری دفترکل استفاده شده، در سند استقرار اسناد پرداختنی مشخص شود.
آیا ثبت تاریخ سررسید برای یک سفته پرداختی اجباری است؟,خیر، تاریخ سررسید سفته اختیاری بوده و به صورت پیش فرض خالی می باشد.
چرا با وجود اینکه سند حسابداری اسناد استقراری قبلاً در دفترکل ثبت شده، باید حساب‌های معین بدهکار و بستانکار در سند استقرار مشخص شوند؟,برای شناسایی درست حساب های معین جهت ادامه فرایند آنها در سیستم، لازم است حساب های معینی که در سند حسابداری دفترکل استفاده شده، در این سند نیز مشخص شوند.
ویژگی 'تفکیک تفصیل‌ها' چه قابلیتی به کاربر می‌دهد و شرط استفاده از آن چیست؟,این ویژگی اجازه می‌دهد یک قلم پرداختی به تفکیک چندین تفصیل یا بابت رویدادهای مختلف ثبت شود. شرط استفاده از آن، فعال بودن این امکان در الگوی سند مورد نظر است.
هنگام استفاده از فرم 'تفکیک تفصیل‌ها'، مجموع مبالغ تفکیک شده باید چه وضعیتی نسبت به مبلغ اصلی قلم داشته باشد؟,مجموع مبالغ ثبت شده در فرم تفکیک تفصیل ها باید برابر با مبلغ قلم سند انتخابی باشد.
چه تفاوتی در قابلیت ویرایش و حذف بین اسناد خزانه داری با وضعیت 'ثبت شده' و 'تایید شده' وجود دارد؟,اسناد در وضعیت 'ثبت شده' امکان حذف و ویرایش دارند، در حالی که اسناد در وضعیت 'تایید شده' این امکان را ندارند.
یک سند خزانه داری در وضعیت 'تایید شده' چه قابلیت‌هایی دارد که در وضعیت 'ثبت شده' وجود ندارد؟,اسناد تایید شده در فرایندهای بعدی و گزارشات شرکت می‌کنند و امکان صدور سند حسابداری برای آنها وجود دارد.
در چه شرایطی می‌توان یک سند 'تایید شده' را به وضعیت قبل بازگرداند (برگشت از تایید)؟,امکان برگشت از تایید برای اسناد تایید شده وجود دارد، به شرطی که در فرایندهای بعدی استفاده نشده و سند حسابداری نداشته باشند.
چه زمانی به جای ابطال یا حذف یک سند تایید شده، از گزینه 'برگشت از تایید' استفاده می‌شود؟,در صورتی که سند تایید شده معتبر نباشد ولی نیازی به نگهداری سوابق آن نباشد، می‌توان آن را برگشت از تایید و سپس حذف نمود.
چه پیامدهایی برای یک سند 'باطل شده' وجود دارد و آیا این عملیات قابل بازگشت است؟,اسناد باطل شده قابل حذف و ویرایش نیستند، در گزارشات شرکت نمی‌کنند و امکان صدور سند حسابداری ندارند. همچنین، امکان برگشت از ابطال برای آنها وجود ندارد.
در چه سناریوی مشخصی از ویژگی 'تغییر وضعیت قلم' به جای 'برگشت از تایید' کل سند استفاده می‌شود؟,در صورتی که یک سند تایید شده، فاقد سند حسابداری باشد و برخی از اقلام آن در فرایندهای بعدی استفاده شده باشد، از این ویژگی برای برگشت از تایید اقلامی که استفاده نشده‌اند، استفاده می‌شود.
بخش 'جمع کل' در صفحه سند چه اطلاعاتی را به کاربر نمایش می‌دهد؟,این بخش به صورت مجزا، مجموع مبالغ به تفکیک انواع قلم و جمع کل سند را به ارز عملیاتی (و ارزهای گزارشگری در صورت فعال بودن) در هر لحظه نمایش می‌دهد.
برای مشاهده فهرست اسناد استقرار پرداختنی از چه مسیری در منو باید اقدام کرد؟,از مسیر منوی اصلی/حسابداری مالی/ دریافت و پرداخت/ ابتدای سال، با انتخاب گزینه 'استقرار اسناد پرداختنی'.
فرآیند وارد کردن اطلاعات اسناد استقراری از طریق فایل اکسل به چه صورت است؟,در فهرست اسناد، از طریق کلید سه نقطه، 'دریافت از اکسل' را انتخاب کرده، فایل نمونه را دانلود و تکمیل نموده، و سپس فایل تکمیل شده را بارگذاری می‌کنیم.
در فهرست‌های سیستم، چه امکاناتی برای شخصی‌سازی نمایش اطلاعات (مانند ستون‌ها و مرتب‌سازی) و ذخیره آن تنظیمات وجود دارد؟,کاربر می‌تواند از طریق آیکون چرخ‌دنده، ستون‌ها، مرتب‌سازی، گروه‌بندی و توابع تجمیع را تنظیم کند و سپس با کلیک روی نام فهرست، نمای تنظیم شده را با نام دلخواه ذخیره نماید.
چه شرطی برای حذف یک یا چند سند از طریق صفحه فهرست وجود دارد؟,اسناد انتخابی برای حذف باید در وضعیت 'ثبت شده' باشند.
چه انواع دریافتی را می‌توان در یک «رسید دریافت» ثبت کرد؟,در رسید دریافت می‌توان انواع دریافت‌های سازمان از قبیل واریز به حساب بانکی، وجه نقد، چک، سفته و غیره را ثبت نمود.
هدف نهایی از ثبت یک رسید دریافت در سیستم از منظر حسابداری چیست؟,ثبت و نگهداری اطلاعات دریافت‌ها و انتقال سند حسابداری آن‌ها به دفترکل جهت انعکاس رویداد مالی مربوطه در دفاتر شرکت.
برای ایجاد یک رسید دریافت جدید، چه مسیری را در منوی سیستم باید دنبال کرد؟,از مسیر منوی اصلی/حسابداری مالی/ دریافت و پرداخت/ دریافت/رسید دریافت، با انتخاب کلید «+».
چرا هنگام ایجاد یک رسید دریافت جدید، ابتدا پنجره انتخاب شرکت نمایش داده می‌شود؟,زیرا الگوی اسناد دریافت و پرداخت در سطح هر شرکت پیکربندی می‌شود و سند باید بر اساس پیکربندی شرکت انتخاب شده باز شود.
چگونه می‌توان فرآیند ایجاد رسید دریافت برای یک شرکت پرکاربرد را ساده‌تر کرد تا نیازی به انتخاب مکرر شرکت نباشد؟,می‌توان سند-شرکت مورد نظر را به لیست علاقمندی‌ها افزود. با این کار، سند شرکت مورد نظر به منو اضافه شده و امکان انتخاب مستقیم آن فراهم می‌شود.
فیلد «تاریخ» در سربرگ رسید دریافت به صورت پیش‌فرض چگونه تکمیل می‌شود و چه محدودیتی دارد؟,به صورت پیش‌فرض با تاریخ روز تکمیل می‌شود و تاریخ سند باید در محدوده سال مالی انتخابی باشد.
نحوه شماره‌گذاری اسناد رسید دریافت چگونه تعیین می‌شود؟,شماره سند به ترتیب ثبت اسناد در سیستم و بر اساس نحوه تعریف روش شماره‌گذاری اسناد دریافت و پرداخت، به صورت دستی یا سیستمی شماره‌گذاری می‌شود.
کاربرد فیلد «شماره فرعی» در سربرگ رسید دریافت چیست؟,شماره فرعی یک فیلد دستی و اختیاری است که شرکت‌ها می‌توانند به دلایل مختلف مانند بایگانی یا ردیابی اسناد صادر شده، از آن استفاده کنند.
چه انواعی از اقلام را می‌توان در بخش اقلام یک رسید دریافت ثبت کرد؟,انواع قلم رسید دریافت عبارت هستند از: اعلامیه واریز، وجه نقد، چک و سفته.
چه عاملی تعیین‌کننده فیلدهای اطلاعاتی است که برای هر نوع قلم دریافتی (مانند چک یا وجه نقد) نمایش داده می‌شود؟,اطلاعات نمایش داده شده در هر نوع قلم بر اساس تنظیمات الگوی سند مربوطه می‌باشد.
چه زمانی فیلد 'حساب' در بخش پرداخت‌کننده نمایش داده می‌شود و تکمیل آن چه موقع اجباری است؟,فیلد 'حساب' در صورت وجود ماژول حساب‌های دریافتنی (AR) نمایش داده می‌شود و اگر نقش انتخابی برای پرداخت‌کننده، 'مشتری' باشد، تکمیل آن اجباری خواهد بود.
انتخاب حساب مشتری در بخش پرداخت‌کننده، چه تاثیری در ماژول حساب‌های دریافتنی دارد؟,با انتخاب حساب مشتری و بر اساس نوع سند و سناریوی حساب او، تراکنش مربوطه در ماژول حساب‌های دریافتنی ثبت می‌شود تا برای کنترل مانده حساب و آنالیز حساب مشتری استفاده شود.
چه شرطی برای انتخاب یک حساب بانکی جهت ثبت واریز وجود دارد؟,حساب‌های بانکی باید در وضعیت فعال باشند تا نمایش داده شده و قابل انتخاب باشند.
شماره اعلامیه واریز دارای چه محدودیت یکتایی است؟,شماره اعلامیه واریز باید در سطح سال مالی و حساب بانکی یکتا باشد.
تاریخ اعلامیه واریز چه مقدار پیش‌فرضی دارد و با چه محدودیتی روبرو است؟,تاریخ اعلامیه واریز به صورت پیش‌فرض با تاریخ سند تکمیل می‌شود و نمی‌تواند بزرگتر از تاریخ سند باشد.
هنگام ثبت مبلغ واریزی، 'ارز سند' بر چه اساسی تعیین می‌شود و آیا قابل ویرایش است؟,ارز سند برابر با ارز حساب بانکی انتخاب شده می‌باشد و غیرقابل ویرایش است.
در چه شرایطی فیلد 'ارز مبنا' به صورت خودکار تکمیل شده و غیرقابل ویرایش می‌شود؟,در صورتی که حساب مشتری انتخاب شده باشد، ارز مبنا بر اساس ارز حساب مشتری تکمیل شده و غیر قابل ویرایش خواهد بود.
چه عاملی تعیین می‌کند که فیلدهای اطلاعاتی اضافی مانند 'مالیات بر ارزش افزوده' یا 'مرکز هزینه' در فرم اعلامیه واریز نمایش داده شوند؟,در صورتی که در الگوی سند اعلامیه واریز، نمایش و تکمیل این اطلاعات انتخاب شده باشد، این فیلدها نمایش داده شده و قابل ثبت خواهند بود.
چه زمانی فیلد 'حساب' در بخش پرداخت کننده نمایش داده می‌شود و تکمیل آن در چه صورتی اجباری است؟,فیلد 'حساب' در صورت وجود ماژول حساب‌های دریافتنی (AR) نمایش داده می‌شود، و اگر نقش انتخابی برای پرداخت کننده 'مشتری' باشد، تکمیل آن اجباری خواهد بود.
انتخاب حساب یک مشتری به عنوان پرداخت کننده وجه نقد، چه تأثیری در ماژول حساب‌های دریافتنی دارد؟,با انتخاب حساب مشتری و بر اساس نوع سند و سناریوی حساب او، تراکنش مربوطه در ماژول حساب‌های دریافتنی ثبت می‌شود تا در کنترل مانده حساب و آنالیز حساب مشتری مورد استفاده قرار بگیرد.
چه شرطی برای انتخاب یک 'صندوق' جهت ثبت دریافت وجه نقد وجود دارد؟,صندوق‌هایی که در وضعیت فعال قرار دارند، نمایش داده شده و قابل انتخاب هستند.
در فرآیند ثبت مبلغ دریافت وجه نقد، اگر دریافت به صورت ارزی باشد، مبلغ به ارز عملیاتی چگونه محاسبه می‌شود؟,در صورتی که دریافت ارزی باشد، می‌توان ارز سند، نوع نرخ ارز و نرخ تبدیل ارز را ثبت نمود تا مبلغ به ارز عملیاتی بر اساس آن محاسبه شود.
در چه شرایطی فیلد 'ارز مبنا' هنگام ثبت مبلغ، به صورت خودکار تکمیل شده و غیرقابل ویرایش می‌شود؟,در صورتی که حساب مشتری انتخاب شده باشد، ارز مبنا بر اساس ارز حساب مشتری تکمیل شده و غیر قابل ویرایش خواهد بود.
چه عاملی تعیین می‌کند که فیلدهای اطلاعاتی تکمیلی مانند 'مرکز هزینه' یا 'پروژه' در فرم دریافت وجه نقد نمایش داده شوند؟,در صورتی که در الگوی سند دریافت وجه نقد، نمایش و تکمیل این اطلاعات انتخاب شده باشد، این فیلدها در فرم نمایش داده شده و قابل ثبت خواهند بود.
برای تعریف یک حساب بانکی جدید در سیستم، کاربر باید از کدام مسیر در منوی اصلی اقدام کند؟,"کاربر باید از مسیر منوی اصلی / حسابداری مالی / دریافت و پرداخت / اطلاعات پایه / حساب بانکی، کلید ""+"" را انتخاب کند."
در ساختار سیستم مالی، یک حساب بانکی به کدام واحدهای سازمانی تعلق دارد و این تعلق چه محدودیتی ایجاد می‌کند؟,حساب بانکی متعلق به یک شعبه از یک شرکت است و محدودیت آن این است که امکان ثبت عملیات با آن حساب بانکی فقط در همان شعبه از شرکت وجود دارد.
در فرم تعریف حساب بانکی، چه فیلدهایی باید برای شناسایی دقیق حساب تکمیل شوند؟,فیلدهای الزامی شامل شعبه شرکت، بانک، شعبه بانک، نوع حساب، شماره حساب، ارز و شماره شبا است.
چه انواعی برای فیلد «نوع حساب» در زمان تعریف یک حساب بانکی قابل انتخاب است؟,انواع قابل انتخاب عبارتند از: سپرده کوتاه مدت، سپرده بلندمدت، قرض الحسنه پس انداز، و قرض الحسنه جاری.
فعال کردن گزینه «دارای دسته چک» برای یک حساب بانکی چه قابلیتی را در سیستم فراهم می‌کند؟,با انتخاب این گزینه، می‌توان برای آن حساب بانکی دسته چک تعریف کرده و در پرداخت‌ها از آن استفاده نمود.
در بخش «موجودی ذخیره/اعتبار حساب»، تفاوت کاربردی بین ثبت مبلغ به عنوان موجودی ذخیره و ثبت آن به عنوان اعتبار حساب چیست؟,موجودی ذخیره مبلغی است که باید همیشه در حساب باقی بماند و استفاده نشود، در حالی که اعتبار حساب به کاربر اجازه می‌دهد بیش از موجودی واقعی حساب، پرداخت انجام دهد.
وضعیت پیش‌فرض یک حساب بانکی پس از ذخیره شدن چیست و چه وضعیت‌های دیگری را می‌توان به آن تخصیص داد؟,وضعیت پیش‌فرض «فعال» است. در صورت لزوم می‌توان وضعیت آن را به «مسدود» یا «بسته شده» تغییر داد.
چه شرطی برای اینکه یک حساب بانکی بتواند در عملیات مالی سیستم نمایش داده شود وجود دارد؟,فقط حساب‌های بانکی با وضعیت «فعال» در عملیات سیستم مشاهده می‌شوند.
عنوان تفصیل (Detail Title) برای یک حساب بانکی چگونه و از ترکیب چه اطلاعاتی به صورت خودکار ساخته می‌شود؟,"عنوان تفصیل به صورت خودکار از ترکیب ""بانک - شعبه بانک - شماره حساب"" ایجاد می‌شود."
در چه شرایطی می‌توان یک حساب بانکی تعریف شده را از سیستم حذف کرد؟,یک حساب بانکی تنها در صورتی قابل حذف است که در هیچ عملیاتی از آن استفاده نشده باشد.
فرآیند «نگاشت حساب تفصیل» که در متن به آن اشاره شده، در چه سناریویی کاربرد دارد؟,این فرآیند زمانی کاربرد دارد که ماژول دفتر کل قبل از ماژول خزانه‌داری استقرار یافته و اطلاعات حساب‌های بانکی قبلاً در آن ثبت شده باشد. از این طریق می‌توان آن حساب‌ها را به حساب بانکی جدید در ماژول خزانه‌داری نگاشت کرد.
بر اساس ساختار تعریف حساب بانکی، آیا یک حساب می‌تواند همزمان دارای چندین ارز باشد؟,خیر، هر حساب بانکی فقط می‌تواند دارای یک ارز باشد.
چه عاملی تعیین می‌کند که کد تفصیل یک حساب بانکی به صورت دستی وارد شود یا خودکار ایجاد گردد؟,بستگی به روش کدگذاری تعریف شده در سیستم دارد؛ کاربر می‌تواند کد را وارد کند یا اجازه دهد سیستم به صورت خودکار آن را ایجاد نماید.
برای مشاهده فهرست حساب‌های بانکی یک شرکت خاص، اولین قدم در فرم فهرست چیست؟,اولین قدم این است که در بالای فرم، شرکت مورد نظر انتخاب شود.
چه زمانی فیلد 'حساب' در بخش پرداخت کننده نمایش داده می‌شود و تکمیل آن در چه شرایطی اجباری است؟,فیلد 'حساب' در صورت وجود ماژول حساب‌های دریافتنی (AR) نمایش داده می‌شود و اگر نقش انتخابی برای پرداخت کننده 'مشتری' باشد، تکمیل آن اجباری خواهد بود.
ثبت چک دریافتی از یک مشتری با انتخاب 'حساب' او، چه تاثیری در ماژول حساب‌های دریافتنی دارد؟,با انتخاب حساب مشتری، بر اساس نوع سند و سناریوی حساب او، تراکنش مربوطه در ماژول حساب‌های دریافتنی ثبت می‌شود تا در کنترل مانده حساب و آنالیز حساب مشتری استفاده گردد.
چه شرطی برای انتخاب 'صندوق' جهت نگهداری چک دریافتی وجود دارد؟,صندوق‌هایی که در وضعیت فعال قرار دارند، نمایش داده شده و قابل انتخاب هستند.
برای ثبت اطلاعات یک چک دریافتی، کدام بخش از اطلاعات آن اجباری است؟,اطلاعات اجباری شامل بانک، سری چک و شماره چک می‌باشد.
علاوه بر اطلاعات اجباری، چه جزئیات دیگری را می‌توان برای یک چک دریافتی در سیستم ثبت کرد؟,امکان ثبت سایر اطلاعات چک مانند شماره حساب، شماره شبا، شماره صیاد، شعبه بانک و شهر شعبه بانک نیز وجود دارد.
در صورتی که مبلغ چک دریافتی به ارز خارجی باشد، مبلغ نهایی به ارز عملیاتی چگونه محاسبه می‌شود؟,در صورتی که دریافت ارزی باشد، می‌توان ارز سند، نوع نرخ ارز و نرخ تبدیل ارز را ثبت نمود تا مبلغ به ارز عملیاتی بر اساس آن محاسبه شود.
در چه شرایطی فیلد 'ارز مبنا' هنگام ثبت مبلغ چک، به صورت خودکار تکمیل شده و غیرقابل ویرایش می‌شود؟,در صورتی که حساب مشتری انتخاب شده باشد، ارز مبنا بر اساس ارز حساب مشتری تکمیل شده و غیر قابل ویرایش خواهد بود.
تفاوت بین 'تاریخ سررسید' و 'تاریخ توافق شده' یک چک چیست؟,تاریخ توافق شده، تاریخی است که با پرداخت کننده برای پرداخت مبلغ توافق شده و می‌تواند تاریخی بزرگتر از تاریخ سررسید چک باشد.
در بخش 'نوع چک'، چه ویژگی‌هایی برای چک تعیین می‌شود و مقادیر پیش‌فرض آن‌ها چیست؟,نوع مدت (کوتاه مدت/بلندمدت) و ماهیت چک (عادی/تضمینی) تعیین می‌شود که مقادیر پیش‌فرض به ترتیب کوتاه‌مدت و عادی است.
چه عاملی تعیین می‌کند که فیلدهای اطلاعاتی تکمیلی مانند 'مرکز هزینه' یا 'مالیات بر ارزش افزوده' در فرم دریافت چک نمایش داده شوند؟,در صورتی که در الگوی سند دریافت چک، نمایش و تکمیل این اطلاعات انتخاب شده باشد، این فیلدها در فرم نمایش داده شده و قابل ثبت خواهند بود.
ارز سند و ارز مبنا در بخش مبلغ به صورت پیش‌فرض چه مقداری دارند و کدام یک غیرقابل ویرایش است؟,ارز سند و ارز مبنا به صورت پیش فرض برابر با ارز عملیاتی می‌باشند و ارز سند غیرقابل ویرایش است.
ویژگی تفکیک تفصیل‌ها چه امکانی را برای کاربر فراهم می‌کند و چگونه می‌توان از آن استفاده کرد؟,این ویژگی به کاربر اجازه می‌دهد که یک قلم دریافتی یا پرداختی را به تفکیک چندین تفصیل مختلف ثبت کند. برای استفاده از آن، روی قلم مورد نظر قرار گرفته و کلید تفکیک تفصیل‌ها را بزنید.
در فرم تفکیک تفصیل‌ها، چه محدودیتی برای مجموع مبالغ ثبت شده وجود دارد؟,مجموع مبالغ ثبت شده در فرم تفکک تفصیل‌ها باید برابر با مبلغ قلم سند انتخابی باشد.
برای ذخیره و تایید همزمان یک سند، از کدام کلید میانبر می‌توان استفاده کرد؟,برای ذخیره و تایید همزمان سند می‌توان از کلید ترکیبی Ctrl+Shift+A استفاده نمود.
اسناد خزانه‌داری چه وضعیت‌هایی می‌توانند داشته باشند؟,اسناد خزانه‌داری دارای وضعیت‌های ثبت شده، تایید شده و باطل شده هستند.
