Question,Answer
"تفاوت اصلی بین تعریف کالا با گزینه 'شرکت' و گزینه 'مشترک' چیست؟","گزینه 'مشترک' فقط برای تکمیل فیلدهای مشترک کالا استفاده می‌شود، در حالی که گزینه 'شرکت' به کاربر اجازه می‌دهد تا به صورت همزمان فیلدهای کالای مشترک و اطلاعات گسترش در شرکت را تکمیل نماید."
"تعیین 'واحد سنجش دوم' برای یک کالا چه پیامدهایی در سیستم دارد؟","واحد سنجش دوم واحدی است که در صورت انتخاب، لازم است در همه اسناد انبار آن کالا مقداردهی گردد. همچنین، نمایش کاردکس و کنترل موجودی برای این واحد نیز در سیستم انجام می‌شود."
"نقش 'طبقه حساب' در تعریف کالا چیست؟","به منظور تعیین روش قیمت‌گذاری و همچنین معین مناسب کالا، لازم است طبقه حساب مناسب به کالا اختصاص یابد."
"هنگام 'گسترش در شرکت'، کدام بخش از اطلاعات کالا غیرقابل ویرایش است و چرا؟","کد، عنوان، واحد سنجش اصلی و ویژگی‌های سطح کالا غیرقابل ویرایش هستند، زیرا این تعاریف در بخش مشترک انجام شده‌اند."
"چگونه سیستم اطمینان حاصل می‌کند که یک کالا فقط در انبارهای مجاز خود گردش دارد؟","در تب 'نوع انبار'، لیست انواع انبارهایی که کالا می‌تواند در آن‌ها گردش داشته باشد انتخاب می‌گردد و در زمان ثبت اسناد ورودی، تنها کالاهایی نمایش داده می‌شوند که با انبار انتخابی دارای یک نوع باشند."
"در فرآیند 'گسترش در شرکت'، وضعیت ویژگی‌های تعریف شده در سطح کالای مشترک چگونه است و چه ویژگی‌های جدیدی می‌توان اضافه کرد؟","ویژگی‌های تعریف شده در سطح کالای مشترک قابل تغییر نبوده و صرفاً نمایش داده می‌شوند، اما ویژگی‌های مربوط به سند و عامل کنترل موجودی می‌توانند در این بخش وارد شوند."
"در سیستم انبار، کاربرد اصلی تعریف 'اجزا کالا' چیست؟","از اجزا کالا برای تعیین اقلام تشکیل دهنده یک کالا استفاده می شود."
"تعریف اجزا برای یک کالا، پشتیبانی از کدام دو عملیات اصلی در انبار را ممکن می‌سازد؟","این تعریف برای کالاهایی که قابلیت تفکیک یا دمونتاژ دارند و همچنین کالاهایی که قابلیت ترکیب یا مونتاژ در انبار را دارند، استفاده می‌شود."
"چگونه اطلاعات 'اجزا کالا' در یک محیط چندشرکتی مدیریت می‌شود؟","اجزا کالا از نوع اطلاعات پایه‌ای است که نیاز است برای هر شرکت به صورت جداگانه و مستقل تعریف گردد."
"چه شرطی برای استفاده از لیست اجزای یک کالا در 'عملیات تبدیلی' وجود دارد؟","باید اجزا و مقدار کالاهای تشکیل دهنده به عنوان یک فرمول برای کالا ثبت شده باشد تا بتوان از آن در عملیات تبدیلی استفاده کرد."
"برای مشاهده لیست اجزا کالا از کدام مسیر در سیستم باید اقدام کرد؟","می‌توان از منوی ماژول لجستیک، انبار و حسابداری انبار، اطلاعات پایه، اجزا کالا را انتخاب نمود."
"چه ستون‌هایی در فهرست اجزا کالا قابل نمایش هستند؟","ستون‌های قابل نمایش در فهرست اجزا کالا عبارتند از عنوان، کد کالا، عنوان کالا، واحد سنجش، توضیحات و وضعیت."
"گزینه 'مدیریت نماها' در صفحه فهرست اجزا کالا چه کاربردی برای کاربر دارد؟","در صورتی که کاربر نیاز داشته باشد فیلدهای نمایش داده شده در فهرست، چیدمان ستون‌های فهرست و شرایط آن را برای نیاز خودش ذخیره نماید، از گزینه مدیریت نماها استفاده می‌کند."
"چگونه می‌توان لیست اجزا کالا تعریف شده برای یک شرکت خاص در یک گروه هلدینگ را مشاهده کرد؟","با استفاده از گزینه 'نام شرکت'، در صورت داشتن دسترسی، می‌توان شرکت مورد نظر را انتخاب کرد تا لیست اجزا کالا مختص آن شرکت مشاهده شود."
"دکمه 'تنظیمات' چه امکاناتی برای سفارشی‌سازی فهرست ارائه می‌دهد؟","گزینه 'تنظیمات' شامل انتخاب ستون‌ها، مرتب‌سازی، گروه‌بندی و تجمیع فیلترها برای نمایش فهرست می‌باشد."
"پس از انتخاب یکی از ردیف‌ها در فهرست اجزا کالا، چه اقداماتی می‌توان روی آن انجام داد؟","با انتخاب یک ردیف، فرم مشاهده آن نمایش داده می‌شود و در صورت دسترسی می‌توان آن را ویرایش کرد. همچنین، با انتخاب ردیف، گزینه حذف فعال شده و می‌توان آن را حذف نمود."
"چگونه می‌توان یک نمای فیلتر شده خاص از فهرست را با دیگران به اشتراک گذاشت؟","از گزینه 'کپی لینک نما' برای به اشتراک‌گذاری صفحه فهرست با فیلترهای جاری استفاده می‌شود."
"برای دسترسی به صفحه تعریف اجزا کالا از چه مسیری باید اقدام کرد؟","برای تعریف اجزا کالا در ماژول لجستیک، از منو انبار و حسابداری انبار، اطلاعات پایه، اجزا کالا ، گزینه معرفی اجزا کالا (+) را انتخاب نمایید."
"اولین قدم برای معرفی اجزا یک کالا چیست و این بخش به عنوان چه چیزی در نظر گرفته می‌شود؟","ابتدا عنوانی برای اجزای کالا انتخاب می شود که به عنوان فرمول در نظر گرفته می شود."
"پس از تعیین عنوان فرمول، چه اطلاعاتی مربوط به کالای اصلی باید انتخاب شود؟","کالا و مقداری از آن کالا که لازم است برای آن فرمول اجزای تشکیل دهنده تعریف شود انتخاب می شود و در صورت نیاز توضیحات فرمول نیز وارد می‌گردد."
"در بخش 'کالای تشکیل دهنده'، چه جزئیاتی برای هر قلم کالا وارد می‌شود؟","کد، عنوان و مقدار کالاهای تشکیل دهنده و در صورت نیاز مقدار کالا به واحد دوم نیز وارد می شود."
"گزینه 'کپی' در صفحه ایجاد اجزا کالا چه کاربردی دارد؟","امکان کپی از فرمول انتخابی و تغییر اطلاعات آن جهت تسهیل کاربری نیز وجود دارد."
"چه تفاوتی بین عملکرد دکمه 'ذخیره' و گزینه 'سایر عملیات' وجود دارد؟","دکمه 'ذخیره' امکان 'ذخیره' و 'ذخیره و ایجاد' اجزا کالا جدید را فراهم می‌کند، در حالی که 'سایر عملیات' امکان ایجاد یک اجزا کالای جدید دیگر و همچنین نمایش فهرست کلی اجزا کالا را فراهم می‌سازد."
"در سیستم انبار، 'گروهبندی های کالا مشترک/خدمت مشترک' چه کاربردی دارد؟","از گروهبندی های کالا مشترک/خدمت مشترک برای تعریف گروه های کالا و گروه های خدمات استفاده می شود."
"گروهبندی کالا و خدمات برای چه منظوری تعریف می شود؟","گروهبندی کالا و خدمات با اهداف متفاوتی می تواند تعریف شود."
"گروه بندی های تعریف شده برای کالا و خدمات در کجا مورد استفاده قرار می گیرند؟","این گروهبندی ها در ماژول های مختلف مورد استفاده قرار می گیرند."
"در سیستم انبار، 'گروهبندی های کالا مشترک / خدمت مشترک' برای چه منظوری استفاده می‌شود؟","برای تعریف گروه‌های کالا و گروه‌های خدمات استفاده می‌شود."
"گروه‌بندی‌های تعریف شده برای کالا و خدمات در کجا قابل استفاده هستند؟","این گروه‌بندی‌ها می‌توانند در ماژول‌های مختلف مورد استفاده قرار گیرند."
"دلایل تعریف گروه‌بندی کالا و خدمات چیست؟","گروه‌بندی کالا و خدمات می‌تواند با اهداف متفاوتی تعریف شود."
"چگونه می توان به فهرست گروهبندی های کالا مشترک/خدمت مشترک دسترسی پیدا کرد؟","برای دسترسی به این فهرست، باید از منوی ماژول لجستیک، انبار و حسابداری انبار، گزینه اطلاعات پایه و سپس گروهبندی های کالا/خدمت را انتخاب نمود."
"چه ستون هایی به صورت پیش فرض در فهرست گروهبندی های کالا/خدمت نمایش داده می شوند؟","ستون های قابل نمایش در این فهرست عبارتند از: عنوان و تفصیل پذیر."
"کاربرد گزینه 'جدید' در صفحه ی فهرست گروهبندی های کالا/خدمت چیست؟","با استفاده از گزینه 'جدید' می توان گروهبندی های کالا مشترک/خدمت مشترک جدید در سیستم تعریف کرد."
"در شرکت هایی که به صورت هلدینگ هستند، چگونه می توان گروهبندی های مربوط به یک شرکت خاص را مشاهده کرد؟","از طریق گزینه 'نام شرکت'، کاربر در صورت داشتن دسترسی می تواند شرکت مورد نظر خود را انتخاب کند تا لیست گروهبندی های کالا/خدمت مختص آن شرکت را مشاهده نماید."
"گزینه 'تنظیمات' در صفحه فهرست چه امکاناتی را برای کاربر فراهم می کند؟","گزینه 'تنظیمات' شامل امکان انتخاب ستون ها، مرتب سازی، گروه بندی و تجمیع فیلترها برای نحوه نمایش فهرست می باشد."
"برای به اشتراک گذاری نمای فعلی فهرست همراه با فیلترهای اعمال شده از کدام گزینه باید استفاده کرد؟","از گزینه 'کپی لینک نما' برای به اشتراک گذاری صفحه فهرست با فیلترهای جاری استفاده می شود."
"چه اقدامی برای فعال شدن گزینه 'حذف' لازم است و این گزینه چه عملی انجام می دهد؟","گزینه 'حذف' پس از انتخاب یک یا چند ردیف از فهرست فعال می شود و امکان حذف رکوردهای انتخاب شده را فراهم می کند."
"با توجه به گزینه های 'مدیریت نماها' و 'تنظیمات'، چه چیزی می توان در مورد قابلیت شخصی سازی این صفحه استنباط کرد؟","می توان استنباط کرد که کاربر کنترل کاملی بر روی نحوه نمایش اطلاعات دارد و می تواند فیلدهای نمایشی، چیدمان ستون ها و شرایط فیلتر را بر اساس نیازهای خود ذخیره و مدیریت کند."
"در سیستم انبار از چه چیزی برای تعریف گروه های کالا و خدمات استفاده می شود؟","در سیستم انبار، از گروهبندی های کالا مشترک/خدمت مشترک برای تعریف گروه های کالا و خدمات استفاده می شود."
"گروهبندی کالا و خدمات با چه اهدافی تعریف می شود و در کجا مورد استفاده قرار می گیرد؟","گروهبندی کالا و خدمات با اهداف متفاوتی می تواند تعریف شود و در ماژول های مختلف مورد استفاده قرار گیرد."
"چه چیزی می توان از قابلیت تعریف گروهبندی کالا و خدمات برای اهداف متفاوت و استفاده در ماژول های مختلف استنباط کرد؟","می توان استنباط کرد که این گروهبندی ها ساختاری انعطاف پذیر دارند و به یک منظور یا یک بخش خاص از سیستم محدود نمی شوند."
"چگونه می توان به فهرست گروهبندی های کالا/خدمت دسترسی پیدا کرد؟","برای مشاهده ی لیست گروهبندی های کالا/خدمت می توان از منوی ماژول لجستیک، انبار و حسابداری انبار، اطلاعات پایه، گروهبندی های کالا/خدمت را انتخاب نمود."
"چه ستون هایی در فهرست گروهبندی های کالا/خدمت قابل نمایش هستند؟","ستون های قابل نمایش در فهرست گروهبندی های کالا/خدمت عبارتند از عنوان و تفصیل پذیر."
"کاربرد گزینه ی ""فیلتر"" در بالای صفحه فهرست گروهبندی های کالا/خدمت چیست؟","گزینه ی ""فیلتر"" به منظور نمایش یا عدم نمایش بخش جستجو و فیلتر مورد استفاده قرار می گیرد."
"گزینه ""تنظیمات"" در صفحه فهرست گروهبندی های کالا/خدمت شامل چه مواردی است؟","گزینه ""تنظیمات"" شامل انتخاب ستون ها، مرتب سازی، گروه بندی و تجمیع فیلترها برای نمایش فهرست می باشد."
"هدف از وجود گزینه ""نام شرکت"" در شرکت هایی که به صورت گروه یا هلدینگ هستند چیست؟","این گزینه به کاربر امکان می دهد تا در صورت داشتن دسترسی، شرکت مورد نظر خود را انتخاب کرده و لیستی از گروهبندی های کالا/خدمت تعریف شده مختص آن شرکت را مشاهده کند."
"گزینه ""مدیریت نماها"" چه زمانی و برای چه منظوری استفاده می شود؟","در صورتی که کاربر نیاز داشته باشد فیلدهای نمایش داده شده در فهرست، چیدمان ستون های فهرست و شرایط آن را برای نیازهای خودش ذخیره نماید، از گزینه مدیریت نماها استفاده می کند."
"چه اتفاقی پس از انتخاب یکی از موارد نمایش داده شده در فهرست رخ می دهد؟","با انتخاب یکی از موارد، فرم مشاهده ردیف انتخابی نمایش داده شده و در صورت داشتن دسترسی می توان آن را ویرایش نمود."
"کاربرد گزینه ""کپی لینک نما"" در صفحه فهرست چیست؟","از این گزینه برای به اشتراک گذاری صفحه فهرست با فیلترهای جاری استفاده می شود."
"چگونه می توان مراحل تعریف گروهبندی های کالا/خدمت را آغاز کرد؟","برای تعریف طبقه حساب در ماژول لجستیک، از منو انبار و حسابداری انبار، اطلاعات پایه، واحد سنجش، گزینه معرفی گروهبندی های کالا/خدمت (+) را انتخاب نمایید."
"در هنگام معرفی گروهبندی های کالا/خدمت، چه پارامترهایی باید تعیین شوند؟","ابتدا عنوان و ماژول های استفاده کننده تعیین شده و امکان تفصیل پذیر بودن گروه بندی، امکان عضویت در گروه های میانی و امکان عضویت در بیش از یک گروه انتخاب می شود."
"چه محدودیتی در مورد تعریف گروه بندی با امکان تفصیل پذیر بودن وجود دارد؟","تنها می توان یک گروه بندی با امکان تفصیل پذیر بودن تعریف کرد."
"گزینه ""ذخیره"" در صفحه ی ایجاد گروهبندی جدید چه امکاناتی را فراهم می کند؟","این گزینه امکان ""ذخیره"" و ""ذخیره و ایجاد"" گروهبندی های کالا/خدمت جدید را فراهم می کند."
"اطلاعات مدیریت موجودی در سیستم انبار به چه منظور به کار می رود؟","از اطلاعات مدیریت موجودی برای تعریف اطلاعات مدیریت موجودی و حدود کنترل موجودی در شرکت استفاده می شود."
"هدف اصلی از تعریف اطلاعات مدیریت موجودی چیست؟","اطلاعات مدیریت موجودی با هدف معرفی حدود کنترل موجودی و استفاده در ماژول های لجستیک تعریف می شود."
"در یک ساختار چندشرکتی، اطلاعات مدیریت موجودی چگونه باید تعریف شود؟","از منظر چندشرکتی، اطلاعات مدیریت موجودی از نوع اطلاعات پایه ای است که نیاز است برای هر شرکت به صورت جداگانه و مستقل تعریف گردد."
"در لایسنس چندشرکتی، چه امکانی برای کاربر در بخش انتخاب شرکت فراهم است؟","در لایسنس چندشرکتی، در بخش انتخاب شرکت در صورت داشتن دسترسی، لیست شرکت ها برای انتخاب نمایش داده می شود."
"چگونه می توان به فهرست اطلاعات مدیریت موجودی دسترسی پیدا کرد؟","از منوی ماژول لجستیک، انبار و حسابداری انبار، اطلاعات پایه، اطلاعات مدیریت موجودی را انتخاب نمایید."
"تمام ستون‌های قابل نمایش در فهرست اطلاعات مدیریت موجودی را نام ببرید.","ستون‌های قابل نمایش عبارتند از: کد، عنوان، واحد اصلی، مرکز نگهداری، انبار، حداقل موجودی، نقطه سفارش، حداکثر موجودی، ذخیره احتیاطی، زمان ذخیره احتیاطی(روز)، مقدار اقتصادی، توضیحات."
"کاربرد گزینه ""مدیریت نماها"" در فهرست اطلاعات مدیریت موجودی چیست؟","اگر کاربر نیاز داشته باشد که فیلدهای نمایشی، چیدمان ستون‌ها و شرایط فهرست را برای خود ذخیره کند، از گزینه مدیریت نماها استفاده می‌کند."
"در شرکت‌های گروهی یا هلدینگ، گزینه ""نام شرکت"" چه امکانی را فراهم می‌کند؟","به کاربر دارای دسترسی اجازه می‌دهد شرکت مورد نظر خود را انتخاب کند تا لیستی از اطلاعات مدیریت موجودی تعریف شده مختص همان شرکت را مشاهده نماید."
"گزینه ""تنظیمات"" در بالای صفحه فهرست چه قابلیت‌هایی را شامل می‌شود؟","شامل انتخاب ستون‌ها، مرتب‌سازی، گروه‌بندی و تجمیع فیلترها برای نمایش فهرست می‌باشد."
"گزینه انتخابی برای ""کالاهای مدیریت موجودی و کالاهای بدون مدیریت موجودی"" چه کاربردی دارد؟","از این گزینه برای نمایش کالاهایی که دارای اطلاعات مدیریت موجودی هستند یا فاقد آن هستند، استفاده می‌شود."
"چه زمانی از گزینه ""بارگذاری مجدد"" استفاده می‌شود؟","زمانی که پس از تغییر، حذف، ایجاد یک رکورد یا انجام فیلتر و جستجو، نیاز به تازه‌سازی فهرست باشد."
"بعد از انتخاب یک ردیف از فهرست اطلاعات مدیریت موجودی چه اتفاقی می‌افتد؟","فرم مشاهده ردیف انتخابی نمایش داده می‌شود و در صورت داشتن دسترسی، می‌توان آن را ویرایش نمود."
"برای ورود به فرم اطلاعات مدیریت موجودی یک کالا چه مسیری باید طی شود؟","ابتدا از منوی انبار و حسابداری انبار، اطلاعات پایه، واحد سنجش، گزینه معرفی اطلاعات مدیریت موجودی را انتخاب کرده، سپس در فرم فهرست، یکی از تب‌های دارای اطلاعات یا فاقد اطلاعات مدیریت موجودی را انتخاب و با انتخاب کالا، وارد فرم اطلاعات مدیریت موجودی کالا می‌شوید."
"پس از ورود به فرم فهرست اطلاعات مدیریت موجودی، اولین قدم قبل از انتخاب کالا چیست؟","کاربر باید یکی از تب‌های ""دارای اطلاعات مدیریت موجودی"" و ""فاقد اطلاعات مدیریت موجودی"" را انتخاب نماید."
"گزینه ""ذخیره"" در صفحه ایجاد اطلاعات مدیریت موجودی جدید چه امکاناتی را فراهم می‌کند؟","این گزینه امکان ""ذخیره"" و ""ذخیره و ایجاد"" اطلاعات مدیریت موجودی جدید را فراهم می‌کند."
"گزینه ""سایر عملیات"" در بالای صفحه ایجاد اطلاعات مدیریت موجودی چه توابعی را ارائه می‌دهد؟","این گزینه امکان ایجاد اطلاعات مدیریت موجودی جدید و نمایش فهرست اطلاعات مدیریت موجودی را فراهم می‌سازد."
"چه زمانی از دکمه ""بارگذاری مجدد"" در صفحه ایجاد اطلاعات مدیریت موجودی استفاده می‌شود؟","گاهی نیاز است بعد از تغییر و ایجاد یک گروهبندی کالا/خدمت، صفحه ایجاد اطلاعات مدیریت موجودی جدید را بارگذاری مجدد نماییم."
"عملیات تعدادی انبار چیست؟","به کلیه فعالیت‌هایی گفته می‌شود که در آن‌ها تعداد کالاهای وارد شده یا خارج شده از انبار ثبت و ضبط می‌شود."
"عملیات تعدادی انبار چه اهمیتی در مدیریت موجودی دارد؟","این عملیات به عنوان اولین قدم در مدیریت موجودی انبار محسوب می‌شود."
"عملیات تعدادی انبار شامل چه مواردی می‌شود؟","شامل الگوی سند انبار، سند انبار، قلم سند انبار، درخواست کالا از انبار، قلم درخواست کالا از انبار و سند تجمیعی است."
"چرا و توسط چه کسی از الگوی سند انبار استفاده می شود؟","برای ثبت گردش کالا از ثبت سند استفاده می‌شود و با توجه به رویدادی که در واقعیت رخ می‌دهد، انباردار از الگوی سند مناسب آن استفاده می‌کند."
"الگوی سند انبار چه امکانی را فراتر از اطلاعات استاندارد به شرکت‌ها می‌دهد؟","هر شرکت می‌تواند علاوه بر اطلاعات اجباری هر سند، اطلاعات دیگری را به منظور استفاده در گزارش‌ها و فرایندهای انبار، در الگوی سند انبار تعریف و تنظیم نماید."
"اولین مرحله برای ثبت یک سند انبار چیست؟","برای ثبت سند انبار ابتدا لازم است شرکت و الگوی مناسب برای ثبت سند انتخاب شود."
"کاربر چگونه می‌تواند یک الگوی سند پرکاربرد را برای دسترسی سریع‌تر ذخیره کند؟","کاربر می‌تواند با انتخاب گزینه ""افزودن به منو""، یک منو با عنوان ""الگوهای سند منتخب"" به منوهای خود اضافه کند که الگوی انتخابی زیر آن نمایش داده می‌شود."
"در ابتدای شروع به کار با سیستم، الگوهای استاندارد انبار چگونه ایجاد می‌شوند؟","در ابتدای شروع به کار سیستم، از استقرار الگوی سند انبار به منظور ایجاد الگوهای استاندارد استفاده می‌شود."
"یک الگوی سند انبار شامل چه بخش‌هایی است؟","الگوهای سند انبار دارای بخش‌های اطلاعات اصلی، سایر طرف مقابل‌ها، اطلاعات تکمیلی و فیلدهای اضافه می‌باشد."
"چگونه می توان به فهرست الگوی سند انبار دسترسی یافت؟","برای مشاهده لیست سند انبار می‌توان از منوی ماژول لجستیک، انبار و حسابداری انبار، عملیات تعدادی انبار، الگوی سند انبار را انتخاب نمود."
"ستون‌های قابل نمایش در فهرست الگوی سند انبار کدامند؟","ستون‌های قابل نمایش در فهرست سند انبار عبارتند از کد الگو، عنوان، جهت سند، نوع سند، نوع تاثیر بر سند، نوع طرف مقابل و وضعیت."
"گزینه ""ایجاد الگوهای پیشفرض"" چه کاری انجام می‌دهد؟","با استفاده از این گزینه، همه الگوهای استاندارد معنادار برای شرایط شرکت انتخاب شده، نمایش داده می‌شود."
"گزینه ""تغییر وضعیت"" چه زمانی فعال می‌شود و چه کاربردی دارد؟","در صورت انتخاب یکی از ردیف‌های فهرست، گزینه تغییر وضعیت نمایش داده شده و می‌توان رکورد یا رکوردهای انتخاب شده را تغییر وضعیت داد."
"در یک ساختار شرکتی گروهی یا هلدینگ، گزینه ""نام شرکت"" چه امکانی را فراهم می‌کند؟","به کاربر دارای دسترسی این امکان را می‌دهد که شرکت مورد نظر خود را انتخاب کرده تا بتواند لیستی از الگوهای اسناد انبار ثبت شده مختص آن شرکت را مشاهده کند."
"چگونه یک کاربر می‌تواند چیدمان و فیلترهای فهرست را برای استفاده‌های بعدی خود ذخیره کند؟","در صورتی که کاربر نیاز داشته باشد فیلدهای نمایش داده شده، چیدمان ستون‌ها و شرایط آن را برای نیاز خودش ذخیره نماید، از گزینه مدیریت نماها استفاده می‌کند."
"گزینه ""تنظیمات"" در بالای صفحه فهرست چه قابلیت‌هایی را ارائه می‌دهد؟","شامل انتخاب ستون‌ها، مرتب‌سازی، گروه‌بندی و تجمیع فیلترها برای نمایش فهرست می‌باشد."
"با انتخاب یکی از موارد موجود در فهرست الگوی سند انبار، چه اتفاقی می‌افتد؟","فرم مشاهده ردیف انتخابی نمایش داده شده و در صورت داشتن دسترسی می‌توان آن را ویرایش نمود."
"چه ستون‌هایی در فهرست الگوی سند انبار قابل مشاهده هستند؟","ستون‌های قابل نمایش عبارتند از: کد الگو، عنوان، جهت سند، نوع سند، نوع تاثیر بر سند، نوع طرف مقابل و وضعیت."
"چگونه می‌توان به فهرست الگوی سند انبار در سیستم دسترسی پیدا کرد؟","برای مشاهده لیست سند انبار می‌توان از منوی ماژول لجستیک، انبار و حسابداری انبار، عملیات تعدادی انبار، الگوی سند انبار را انتخاب نمود."
"گزینه 'نام شرکت' در ساختارهای هلدینگ چه کاربردی دارد؟","در شرکت‌هایی که به صورت گروه یا هلدینگ هستند، این گزینه به کاربر دارای دسترسی اجازه می‌دهد شرکت مورد نظر خود را انتخاب کند تا لیست الگوهای اسناد انبار مختص آن شرکت را مشاهده نماید."
"هدف از گزینه 'ایجاد الگوهای پیشفرض' چیست؟","با استفاده از این گزینه، تمام الگوهای استاندارد و معنادار برای شرایط شرکت انتخاب شده، نمایش داده می‌شود."
"گزینه 'تنظیمات' در بالای صفحه فهرست چه امکاناتی را شامل می‌شود؟","گزینه تنظیمات شامل انتخاب ستون‌ها، مرتب‌سازی، گروه‌بندی و تجمیع فیلترها برای نمایش فهرست می‌باشد."
"گزینه 'تغییر وضعیت' تحت چه شرایطی ظاهر می‌شود و چه عملی انجام می‌دهد؟","این گزینه در صورت انتخاب یک یا چند ردیف از فهرست نمایش داده می‌شود و به کاربر امکان می‌دهد وضعیت رکورد یا رکوردهای انتخاب شده را تغییر دهد."
"با توجه به گزینه‌های 'مدیریت نماها' و 'کپی لینک نما'، سیستم چه امکاناتی برای سفارشی‌سازی و به اشتراک‌گذاری نماهای فهرست فراهم می‌کند؟","سیستم به کاربر اجازه می‌دهد تا فیلدهای نمایشی، چیدمان ستون‌ها و شرایط فهرست را برای نیاز خود ذخیره کرده و مدیریت نماید. همچنین امکان به اشتراک‌گذاری صفحه فهرست با فیلترهای جاری از طریق یک لینک فراهم است."
"برای تعریف الگوی سند انبار از کدام مسیر در نرم افزار باید اقدام کرد؟","برای تعریف الگوی سند انبار باید از ماژول لجستیک، منو انبار و حسابداری انبار، عملیات تعدادی، سند انبار، گزینه ثبت سند انبار (+) را انتخاب نمود."
"چهار بخش اصلی برای مشاهده و ویرایش الگوهای سند انبار کدامند؟","این چهار بخش عبارتند از: i. اطلاعات اصلی, ii. سایر طرف مقابل ها, iii. اطلاعات تکمیلی, iv. فیلدهای اضافه."
"در بخش اطلاعات اصلی یک الگوی سند انبار، کدام فیلدها غیرقابل تغییر هستند؟","فیلدهای نوع سند، جهت سند، نوع خرید (در اسناد خرید) و نوع تاثیر بر موجودی غیرقابل تغییر هستند."
"حداکثر تعداد ردیف‌های مجاز در یک سند انبار چقدر است؟","تعداد اقلام سند به صورت پیشفرض 200 ردیف بوده و حداکثر میتواند 500 رکورد باشد."
"کاربرد بخش ""مبناها و عطف ها"" در تعریف الگوی سند چیست؟","این بخش لیست مبناها و عطف‌های معنادار برای الگوی انتخابی را نمایش می‌دهد و کاربر می‌تواند ثبت ردیف سند انبار بدون عطف یا مبنای انتخابی را اجباری نماید."
"در کدام دسته از اسناد انبار، طرف مقابل ""مرکز هزینه"" است؟","طرف مقابل در اسناد دریافت از تولید مرکز، برگشت دریافت از تولید مرکز، ارسال به تولید مرکز، برگشت ارسال به تولید مرکز، مصرف مرکز، برگشت مصرف مرکز، تحویل دارایی ثابت به مرکز، برگشت تحویل دارایی ثابت به مرکز، ارسال ضایعات مرکز، برگشت ارسال ضایعات مرکز، و دریافت ضایعات مرکز، مرکز هزینه می‌باشد."
"در کدام دسته از اسناد انبار، طرف مقابل ""پروژه"" است؟","طرف مقابل در اسناد دریافت از تولید پروژه، برگشت دریافت از تولید پروژه، ارسال به تولید پروژه، برگشت ارسال به تولید پروژه، مصرف پروژه، برگشت مصرف پروژه، تحویل دارایی ثابت به پروژه، برگشت تحویل دارایی ثابت به پروژه، ارسال ضایعات پروژه، برگشت ارسال ضایعات پروژه، و دریافت ضایعات پروژه، پروژه می‌باشد."
"کدام اسناد انبار فاقد فیلد ""طرف مقابل"" هستند؟","اسناد رسید ابتدای دوره دائم، رسید ابتدای دوره موقت و رسید ابتدای دوره ضایعات دارای طرف مقابل نمی‌باشند."
"در اسناد رسید و حواله انتقال بین انبار، چه فیلدی جایگزین فیلد طرف مقابل می‌شود؟","در این اسناد، به جای فیلد طرف مقابل، فیلد ""انبار مقابل"" وجود دارد که لیستی از انبارها را نمایش می‌دهد."
"ویژگی‌های غیرقابل تغییر در الگوی سند انبار ""خرید داخلی"" کدامند؟","نوع سند: خرید، نوع خرید: داخلی، جهت سند: ورودی، نوع تأثیر بر موجودی: دائم، نوع طرف مقابل: تأمین کننده."
"چه تفاوتی بین ""نوع تأثیر بر موجودی"" در الگوی سند ""رسید خرید خارجی"" و ""برگشت خرید خارجی موقت"" وجود دارد؟","در الگوی رسید خرید خارجی، نوع تأثیر بر موجودی ""دائم"" است، در حالی که در الگوی برگشت خرید خارجی موقت، این تأثیر ""موقت"" است."
"در الگوی ""برگشت دریافت از تولید مرکز""، کدام الگو به عنوان سند عطف غیرقابل تغییر عمل می‌کند؟","در این الگو، ""دریافت از تولید مرکز"" به عنوان الگوی سند عطف غیرقابل تغییر تعیین شده است."
"""نوع کارکرد"" برای کالاهای موجود در الگوی ""تحویل دارایی ثابت به مرکز"" چیست؟","نوع کارکرد برای این الگو ""خریدنی و ساختنی"" است."
"سایر طرف مقابل‌ها در الگوی ""تحویل فروش"" شامل چه مواردی است؟","سایر طرف مقابل‌ها در این الگو شامل موسسه حمل، حمل کننده و کارمند فروش می‌باشد."
"اطلاعات تکمیلی مورد نیاز برای الگوی ""مصرف مرکز"" چیست؟","اطلاعات تکمیلی برای این الگو شامل شماره دستور تولید، شماره سفارش تولید، شماره عملیات تولید، شیفت تولید و تاریخ تولید می‌باشد."
"کدام الگوهای سند انبار فاقد اطلاعات تکمیلی هستند؟","رسید دائم سایر و حواله دائم سایر دارای اطلاعات تکمیلی نمی‌باشند."
"چگونه می‌توان یک الگوی سند انبار جدید بر اساس یک الگوی استاندارد موجود ایجاد کرد؟","با استفاده از گزینه ""کپی"" می‌توان از یک الگوی استاندارد کپی تهیه کرده و با کد و عنوان جدید و تنظیمات جدید ذخیره نمود."
"سیستم چگونه الگوهای استاندارد را از الگوهای کپی‌شده توسط کاربر متمایز می‌کند؟","عدد 99 در ابتدای کدهای الگوهای کپی شده توسط کاربر قرار می‌گیرد تا کدهای استاندارد از کدهای ایجاد شده توسط کاربر تفکیک گردند."
