Question,Answer
چگونه می‌توان فهرست حساب‌های تفصیلی مربوط به یک نوع تفصیل خاص را مشاهده نمود؟,با قرار گرفتن روی ردیف نوع تفصیل مورد نظر در فهرست و کلیک روی عنوان آن، می‌توان فهرست حساب‌های تفصیلی مربوط به آن را مشاهده کرد.
سیستم برای انواع تفصیل‌هایی که ماژول مرتبط با آنها در سبد محصول وجود دارد اما در قفل مشتری نیست، چه نمونه‌هایی را نام می‌برد؟,این نمونه‌ها شامل حساب بانکی، صندوق، تنخواه، کالا، حوزه قیمت‌گذاری، گروه مشتریان، و گروه کالا و خدمت است.
وجود سه دسته متفاوت برای انواع تفصیل (عمومی، مرتبط با ماژول، و سایر) چه چیزی را درباره معماری سیستم نشان می‌دهد؟,این ساختار نشان‌دهنده معماری ماژولار و انعطاف‌پذیر سیستم است که هم قابلیت‌های استاندارد و یکپارچه را فراهم می‌کند و هم امکان سفارشی‌سازی برای نیازهای خاص هر مشتری را ممکن می‌سازد.
"هدف از ایجاد یک فرم با ""حداقل اطلاعات مورد نیاز"" در دفتر کل برای تفصیل‌هایی که ماژول آن‌ها فعال نیست، چیست؟",هدف این است که موجودیت‌های ضروری برای عملیات حسابداری (مانند حساب بانکی) حتی بدون خرید ماژول کامل آن، قابل تعریف و استفاده در اسناد مالی باشند و اطلاعات کلیدی آن‌ها ثبت گردد.
"برای ایجاد یک ""حساب تفصیل سایر"" جدید، چه اطلاعاتی در فرم معرفی باید مشخص گردد؟","باید ""نوع تفصیل"" را از بین انواع تفصیل سایر فعال شده انتخاب کرد و سپس ""کد"" و ""عنوان تفصیل"" را برای آن مشخص نمود."
"یک ""حساب تفصیل سایر"" پس از ایجاد اولیه در چه وضعیتی قرار دارد و چه امکاناتی در این وضعیت برای کاربر فراهم است؟","پس از ذخیره، حساب در وضعیت ""ثبت اولیه"" قرار می‌گیرد و در این حالت، امکان ویرایش و حذف اطلاعات برای کاربر وجود دارد."
"چه تغییری در قابلیت‌های یک ""حساب تفصیل سایر"" پس از فعال‌سازی آن از طریق گزینه ""تغییر وضعیت"" رخ می‌دهد؟","پس از فعال کردن حساب، دیگر امکان حذف آن وجود نخواهد داشت و بخش ""اطلاعات تفصیل"" برای تعریف جزئیات بیشتر نمایش داده می‌شود."
"روند ایجاد یک ""حساب تفصیل سایر"" جدید از منوی اصلی سیستم چگونه است؟","از مسیر منوی اصلی / حسابداری مالی / دفتر کل / حساب‌ها / حساب تفصیل سایر، کلید ""+"" را انتخاب کرده و در صفحه باز شده، پس از تعیین شرکت، نوع تفصیل، کد و عنوان را مشخص می‌کنیم."
"کد تفصیل در بخش ""اطلاعات تفصیل"" یک حساب سایر چگونه تولید می‌شود؟","پس از انتخاب گزینه ایجاد در بخش اطلاعات تفصیل، صفحه‌ای باز می‌شود که کاربر کد را وارد می‌کند. اما در صورتی که برای آن نوع تفصیل سایر، ""کدگذاری تفصیل"" تعریف شده باشد، کد به صورت خودکار توسط سیستم ایجاد می‌گردد."
"فعال‌سازی یک ""حساب تفصیل سایر"" از وضعیت ""ثبت اولیه""، چه پیامدی در چرخه حیات آن رکورد دارد؟","این عمل، تعریف اولیه حساب را نهایی کرده، از حذف آن جلوگیری می‌کند و مرحله بعدی فرآیند، یعنی تعریف ""اطلاعات تفصیل"" را امکان‌پذیر می‌سازد."
دو مزیت اصلی که برای تعیین بازه عددی برای انواع تفصیل (مانند اشخاص یا پروژه‌ها) ذکر شده است، چیست؟,دو مزیت اصلی این کار، امکان تهیه گزارشات دقیق‌تر و اعمال کنترل‌های داخلی در سازمان است.
"برای دسترسی به صفحه ""روش کد گذاری تفصیل ها"" در سیستم، چه مسیری را باید دنبال کرد؟",از مسیر منوی اصلی / حسابداری مالی / دفتر کل / حساب‌ها، صفحه روش کد گذاری تفصیل ها را انتخاب می‌کنیم.
"وجود قابلیت تعریف ""روش کد گذاری تفصیل"" چه امری را در مورد رویکرد سیستم به مدیریت مالی نشان می‌دهد؟",این قابلیت نشان می‌دهد که سیستم برای ارائه انعطاف‌پذیری و کنترل دقیق به مدیران مالی طراحی شده است تا بتوانند ساختار حساب‌های خود را برای پشتیبانی از گزارش‌گیری سفارشی و اجرای قوانین کنترل داخلی، سازماندهی کنند.
در صورتی که پیش از تعریف روش کدگذاری، کدهایی به صورت دستی به تفصیل‌ها اختصاص داده شده باشد، چگونه می‌توان نقطه شروع کددهی اتوماتیک سیستم را تعیین کرد؟,"در این حالت، باید اولین کد مورد نظر برای شروع شماره‌گذاری توسط سیستم، در قسمت ""اولین کد قابل استفاده"" وارد شود."
"فعال کردن گزینه ""امکان ویرایش"" در فرم روش کدگذاری تفصیل چه قابلیتی را به کاربر می‌دهد؟",در صورت فعال بودن این گزینه، کدی که توسط سیستم به صورت خودکار ایجاد می‌شود، برای کاربر قابلیت ویرایش خواهد داشت.
"قاعده ""یکتایی شماره‌گذاری به ازای هر نوع تفصیلی کنترل می‌شود"" به چه معناست؟",این قاعده به این معناست که سیستم تضمین می‌کند کدهای اختصاص یافته به یک نوع تفصیل خاص (مثلا پروژه) تکراری نباشند، اما یک کد مشابه می‌تواند برای نوع تفصیل دیگری (مثلا اشخاص) استفاده شود.
روش کدگذاری تفصیل در چه سطحی از ساختار سازمانی تعریف می‌شود و این موضوع چه مفهومی دارد؟,کدگذاری برای هر شرکت به صورت مجزا تعریف می‌شود. این بدان معناست که هر شرکت می‌تواند قوانین و بازه‌های شماره‌گذاری منحصربه‌فرد خود را برای انواع تفصیل داشته باشد.
"تنظیم ""شروع شماره عطف"" در چه سطوحی از ساختار سازمانی قابل پیکربندی است و آیا ویرایش آن محدودیت زمانی دارد؟",این تنظیم در سطح دفتر و شعبه قابل پیکربندی بوده و همواره قابل ویرایش است.
"برای هر سال مالی، گزینه‌های ممکن برای تعیین ""سطح شماره‌گذاری و قطعی کردن اسناد"" کدامند؟","به ازای هر سال مالی و دفتر، سطح شماره‌گذاری و قطعی کردن اسناد می‌تواند ""شعبه"" یا ""شرکت"" باشد."
برای جلوگیری از ثبت شماره فرعی تکراری در اسناد، سیستم چه گزینه‌های کنترلی را در اختیار کاربر قرار می‌دهد؟,"سیستم امکان کنترل یکتایی شماره فرعی را به ازای هر سال مالی در سطح ""شرکت"" یا ""شعبه"" فراهم می‌کند."
"حالت پیش‌فرض برای ""سطح کنترل یکتایی شماره فرعی"" در تنظیمات سیستم چیست؟","این تنظیم به صورت پیش‌فرض در حالت ""بدون کنترل"" قرار دارد."
با توجه به اینکه کنترل یکتایی شماره فرعی به طور پیش‌فرض غیرفعال است، چه ریسک بالقوه‌ای در ورود داده‌ها وجود دارد و چگونه می‌توان آن را برطرف کرد؟,"ریسک ثبت اسناد با شماره فرعی تکراری وجود دارد. برای رفع این مشکل، باید تنظیم کنترل یکتایی را از حالت ""بدون کنترل"" به سطح ""شرکت"" یا ""شعبه"" تغییر داد."
"یک سازمان برای اطمینان از اینکه شماره‌گذاری اسناد در هر شعبه به صورت کاملاً مستقل انجام شود، کدام دو تنظیم اصلی را باید روی گزینه ""شعبه"" تنظیم کند؟","برای استقلال کامل شماره‌گذاری، سازمان باید هم ""سطح شماره‌گذاری و قطعی کردن اسناد"" و هم ""سطح کنترل یکتایی شماره فرعی"" را بر روی حالت ""شعبه"" تنظیم نماید."
چگونه می‌توان برای نقش‌های مختلف اشخاص (مثلاً مشتری و تأمین‌کننده) بازه‌های شماره‌گذاری متفاوتی تعریف کرد؟,کاربر می‌تواند با تعریف روش‌های کدگذاری مجزا، به هر نقش مورد نظر خود بازه‌های مختلفی از شماره‌گذاری را اختصاص دهد، برای مثال مشتری‌ها در بازه ۱ تا ۱۰۰۰ و تأمین‌کنندگان در بازه ۱۰۰۱ تا ۲۰۰۰ کدگذاری شوند.
اگر یک شخص در سیستم همزمان دارای نقش مشتری و تأمین‌کننده باشد، شماره تفصیلی که به او اختصاص می‌یابد بر اساس کدام نقش تعیین می‌شود؟,در صورتی که یک شخص حقیقی یا حقوقی بیش از یک نقش داشته باشد، شماره‌گذاری تعریف شده بر اساس اولین نقشی که به آن شخص تخصیص داده شده است، اعمال می‌گردد.
"در صفحه تخصیص شماره‌گذاری به نقش‌ها، چگونه می‌توان فهرست نقش‌ها را فقط به موارد مربوط به ""اشخاص حقیقی"" محدود کرد؟","در بالای صفحه تخصیص، از قسمت ""نوع"" می‌توان گزینه ""اشخاص حقیقی"" را انتخاب کرد تا فقط نقش‌های متناظر با این نوع شخص نمایش داده شوند."
برای اینکه یک روش شماره‌گذاری تعریف‌شده فقط به نقش‌های خاصی (مثلاً فقط مشتری و کارمند) اعمال شود، چه باید کرد؟,"باید وارد بخش انتخاب نقش‌ها شد، نقش‌هایی را که مورد نیاز نیستند انتخاب کرده و با استفاده از فلش‌ها به قسمت ""انتخاب نشده"" منتقل نمود. به این ترتیب، شماره‌گذاری فقط برای نقش‌های باقیمانده در بخش ""انتخاب شده"" اعمال می‌شود."
وضعیت پیش‌فرض انتخاب نقش‌ها هنگام تعریف یک روش کدگذاری برای اشخاص چگونه است؟,"به صورت پیش فرض، تمام نقش‌ها در بخش ""انتخاب شده"" قرار دارند."
"قاعده‌ی تخصیص کد بر اساس ""اولین نقش"" برای اشخاص چندنقشی، چه پیامدی در تحلیل داده‌ها می‌تواند داشته باشد؟",این قاعده باعث می‌شود که یک شخص همواره یک کد ثابت داشته باشد، اما این کد ممکن است تمام فعالیت‌های او (مثلاً اینکه هم مشتری است و هم تأمین‌کننده) را بازتاب ندهد و برای گزارش‌گیری تفکیکی بر اساس تمام نقش‌ها، به بررسی‌های بیشتری نیاز باشد.
چه فیلدهایی در فرم ایجاد حساب بانکی جدید باید تکمیل شوند؟,فیلدهای شعبه، عنوان، و ارز باید تکمیل شوند.
"چه پیشنهادی برای انتخاب ""عنوان"" حساب بانکی ارائه شده و آیا رعایت آن اجباری است؟",پیشنهاد می‌شود که عنوان ترکیبی از نام بانک، نام شعبه، نوع حساب، ارز و شماره حساب باشد، اما این یک کنترل اجباری نیست و می‌توان هر عنوان معناداری را وارد نمود.
"بر اساس متن، چه ویژگی مهمی برای ""عنوان"" حساب بانکی وجود دارد که توسط سیستم کنترل می‌شود؟",عنوان حساب بانکی باید یکتا باشد.
پس از ذخیره حساب بانکی برای اولین بار، چه بخشی در صفحه ظاهر می‌شود و اولین اقدام در آن بخش چیست؟,"پس از ذخیره، باکس ""اطلاعات تفصیل"" در سمت چپ صفحه دیده می‌شود و باید کلید ""ایجاد"" را در آن انتخاب کرد."
"نقش تیک ""فعال"" در فرم تعریف حساب بانکی چیست؟",این تیک که به صورت پیش‌فرض انتخاب شده، وضعیت فعال بودن حساب را تعیین می‌کند و در صورت نیاز به غیرفعال کردن حساب بانکی می‌توان این تیک را برداشت.
"در فرآیند ایجاد حساب تفصیل، در چه شرایطی ""کد تفصیل"" به صورت خودکار تکمیل می‌شود؟",در صورتی که یک کد پیش‌فرض برای حساب بانکی وجود داشته باشد، کد تفصیل به صورت خودکار پر می‌شود.
چه شرطی برای امکان حذف یا ویرایش یک حساب تفصیل وجود دارد؟,تنها در صورتی می‌توان یک حساب تفصیل را حذف یا ویرایش کرد که در هیچ سندی از آن استفاده نشده باشد.
چگونه می‌توان یک حساب بانکی را به طور کامل از سیستم حذف کرد؟,برای حذف یک حساب بانکی می‌توان از کلید حذف که در بالای صفحه قرار دارد استفاده کرد.
در فرم معرفی صندوق، کدام فیلدها باید توسط کاربر تکمیل شوند؟,اطلاعات شعبه و عنوان صندوق باید تکمیل گردد.
آیا یک کاربر بدون دسترسی به ماژول خزانه‌داری، امکان تعریف صندوق را در سیستم دارد؟,بله، در ماژول دفتر کل می‌توان با حداقل اطلاعات مورد نیاز، صندوق را تعریف کرد و به آن کد تفصیل اختصاص داد.
در فرم معرفی صندوق، مقداردهی اولیه فیلد شعبه بر چه اساسی صورت می‌گیرد و آیا قابل تغییر است؟,شعبه در صورت وجود تنظیمات برای کاربر، به صورت خودکار فراخوانی می‌شود، اما کاربر این امکان را دارد که آن را تغییر دهد.
پس از ذخیره اطلاعات اولیه یک صندوق جدید، چه بخشی در صفحه نمایان می‌شود؟,"پس از ذخیره اطلاعات، بخش ""اطلاعات تفصیل"" نمایش داده می‌شود."
"فرآیند اختصاص ""کد تفصیل"" به یک صندوق جدید چگونه است؟",در صورتی که کدگذاری تفصیل به صورت خودکار تنظیم شده باشد، کد به طور اتوماتیک ایجاد می‌شود؛ در غیر این صورت، کاربر باید کد تفصیل مورد نظر را به صورت دستی وارد و ذخیره کند.
چه اطلاعاتی در بالای صفحه معرفی صندوق نمایش داده می‌شود و آیا کاربر می‌تواند آن را ویرایش کند؟,در قسمت بالای صفحه، شرکت مشخص می‌شود که از تنظیمات کاربر فراخوانی شده و امکان تغییر آن وجود دارد.
در فرم معرفی تنخواه، تکمیل کدام سه قلم اطلاعاتی ضروری است؟,اطلاعات شعبه، عنوان تنخواه، و ارز تنخواه باید تکمیل و مشخص گردد.
آیا کاربری که ماژول خزانه‌داری را در اختیار ندارد، می‌تواند تنخواه تعریف کند؟,بله، حتی بدون داشتن ماژول خزانه‌داری، کاربر می‌تواند با استفاده از ماژول دفتر کل، تنخواه را با حداقل اطلاعات تعریف کرده و به آن کد تفصیل اختصاص دهد.
"در فرآیند تعریف تنخواه، مقداردهی اولیه فیلد ""شعبه"" چگونه انجام می‌شود و آیا قابل تغییر است؟",فیلد شعبه در صورت وجود تنظیمات برای کاربر، به صورت خودکار فراخوانی می‌شود، اما کاربر همچنان امکان تغییر آن را دارد.
پس از ذخیره اطلاعات اولیه یک تنخواه جدید، چه بخشی در صفحه نمایش داده می‌شود و اقدام بعدی چیست؟,"پس از ذخیره، بخش ""اطلاعات تفصیل"" نمایش داده می‌شود و کاربر باید گزینه ""ایجاد"" را در این بخش انتخاب کند."
"فرآیند ایجاد ""کد تفصیل"" برای یک تنخواه جدید به چه روش‌هایی امکان‌پذیر است؟",اگر سیستم کدگذاری خودکار تفصیل را داشته باشد، کد به صورت اتوماتیک ایجاد می‌شود. در غیر این صورت، کاربر باید کد تفصیل مورد نظر را به صورت دستی وارد و ذخیره نماید.
"چه قابلیتی در بالای صفحه معرفی تنخواه برای تعیین ""شرکت"" وجود دارد؟",در بالای صفحه، شرکت مشخص می‌شود که در صورت وجود تنظیمات برای کاربر، از آنجا فراخوانی شده و همچنین امکان تغییر آن نیز وجود دارد.
بر اساس متن، چه رابطه‌ای بین تعریف تنخواه و تعریف ارز در سیستم وجود دارد؟,به ازای هر تنخواه باید یک ارز مشخص شود، بنابراین انتخاب ارز یک مرحله الزامی در فرآیند تعریف تنخواه است.
در صفحه معرفی کالا، کدام دو فیلد اصلی توسط کاربر باید مشخص شوند؟,کد و عنوان مورد نظر کاربر باید مشخص شود.
آیا کاربری که ماژول انبار را خریداری نکرده است، امکان تعریف کالا در سیستم را دارد؟,بله، حتی بدون داشتن ماژول انبار، کاربر می‌تواند کالا را با حداقل اطلاعات در ماژول دفتر کل تعریف کرده و به آن کد تفصیل اختصاص دهد.
"در فرم معرفی کالا، فیلد ""شرکت"" چگونه تعیین می‌شود و آیا قابل تغییر است؟",فیلد شرکت از تنظیمات کاربر فراخوانی می‌شود، اما کاربر این امکان را دارد که آن را تغییر دهد.
پس از ذخیره اطلاعات اولیه یک کالا، چه بخشی در صفحه ظاهر می‌شود و اولین اقدام لازم در آن چیست؟,"بخش ""اطلاعات تفصیل"" نمایش داده می‌شود و کاربر باید گزینه ""ایجاد"" را در این بخش انتخاب کند."
"فرآیند ایجاد ""کد تفصیل"" برای یک کالای جدید به چه روش‌هایی امکان‌پذیر است؟",اگر کدگذاری تفصیل به صورت خودکار تنظیم شده باشد، کد به طور اتوماتیک ایجاد می‌شود؛ در غیر این صورت، کاربر باید کد تفصیل مورد نظر را به صورت دستی وارد و ذخیره کند.
"چه ارتباطی بین تعریف کالا در ماژول دفتر کل و مفهوم ""انواع تفصیل"" وجود دارد؟","تعریف کالا در دفتر کل، یکی از مصادیق ""انواع تفصیل"" است که با حداقل اطلاعات مورد نیاز در این ماژول ایجاد می‌شود."
یکی از اهداف اصلی مدیریت عملیات حسابداری در رابطه با اسناد چیست؟,یکی از اهداف اصلی، کنترل صدور اسناد حسابداری در دوره‌های مالی مشخص است.
چه نمونه‌هایی از عملیات اجرایی در حوزه مدیریت عملیات حسابداری ذکر شده است؟,انجام عملیاتی مانند آنالیز یا صدور اعلامیه‌های بدهکار و بستانکار از نمونه‌های ذکر شده است.
وضعیت اولیه دوره‌های مالی پس از ایجاد شدن در سیستم چیست؟,دوره‌های مالی پس از ایجاد شدن، با وضعیت 'باز نشده' نمایش داده می‌شوند.
برای فعال کردن امکان ثبت سند حسابداری در یک دوره مالی جدید، چه اقدامی باید انجام شود؟,برای امکان ثبت سند حسابداری در دوره مورد نظر، نیاز است ابتدا، وضعیت آن از 'باز نشده' به 'باز شده' تغییر پیدا کند.
سیستم چگونه به کاربران اطلاع می‌دهد که باید عملیات حسابداری خود را تا تاریخ معینی نهایی کنند؟,با ارسال اعلان به کاربران مشخص شده، تاریخ بسته شدن دوره‌های مالی اعلام می‌شود تا آنها مطلع شوند که باید کلیه عملیات واحد خود را انجام داده و سند حسابداری مربوطه را صادر و نهایی کنند.
مدیریت دوره‌های مالی بر اساس چه پارامترهایی قابل تفکیک و انجام است؟,مدیریت دوره‌های مالی به ازای هر شرکت، سال مالی، دفتر و شعبه قابل انجام است.
از چه مسیری در سیستم می‌توان به صفحه 'مدیریت دوره‌های مالی' دسترسی پیدا کرد؟,از مسیر منوی اصلی / حسابداری مالی / دفتر کل / مدیریت عملیات حسابداری می‌توان به صفحه مدیریت دوره‌های مالی دسترسی یافت.
در وضعیت 'باز نشده' یک دوره مالی، چه کسانی مجاز به صدور اسناد حسابداری هستند؟,در وضعیت 'باز نشده'، هیچ یک از کاربران مجاز به صدور اسناد حسابداری در آن دوره نمی‌باشند.
تفاوت اصلی بین وضعیت 'باز شده' و 'بسته شده' یک دوره مالی از نظر دسترسی کاربران چیست؟,در وضعیت 'باز شده'، همه کاربران بر اساس حقوق دسترسی خود مجاز به صدور یا ویرایش اسناد هستند، در حالی که در وضعیت 'بسته شده'، فقط کاربران انتخابی این مجوز را دارند.
در وضعیت 'بسته شده' یک دوره مالی، چگونه می‌توان کاربران مجاز به ثبت و ویرایش سند را مشخص کرد؟,با استفاده از دکمه '+ جدید'، می‌توان کاربر مجاز، نوع سند مورد نظر و صادر کننده مجاز به صدور سند حسابداری را مشخص کرد.
بستن یک دوره مالی چه مزیتی برای مدیران دارد و چه اطمینانی به آنها می‌دهد؟,مدیران می‌توانند گزارشات مورد نیاز را تهیه کنند و اطمینان دارند که پس از بستن دوره، تغییری در اسناد حسابداری رخ نخواهد داد.
حالات ممکن برای تغییر وضعیت یک دوره مالی کدامند؟,وضعیت دوره‌ها می‌تواند از 'باز نشده' به 'باز شده'، از 'باز نشده' به 'بسته شده'، از 'باز شده' به 'بسته شده' و از 'بسته شده' به 'باز شده' تغییر کند.
چه پیامدی برای کاربران دارد وقتی یک دوره مالی در وضعیت 'باز شده' قرار می‌گیرد؟,وقتی یک دوره مالی 'باز شده' است، همه کاربران مجاز هستند بر اساس حقوق دسترسی که برایشان تعریف شده، اسناد حسابداری را در آن دوره صادر کرده یا ویرایش نمایند.
تفاوت بین اعلامیه بدهکار و اعلامیه بستانکار چیست؟,اعلامیه بدهکار به طرف مقابل اعلام می‌کند که حساب او در دفاتر شرکت بدهکار شده است، در حالی که اعلامیه بستانکار بیان می‌کند که حساب وی بستانکار شده است.
از چه مسیری در سیستم می‌توان به فرم اعلامیه بدهکار بستانکار دسترسی پیدا کرد؟,برای دسترسی به این فرم باید از مسیر منوی اصلی سیستم / حسابداری مالی / دفتر کل / مدیریت عملیات حسابداری / اعلامیه بدهکار بستانکار اقدام کرد.
در فهرست اعلامیه‌های صادر شده، چه اطلاعاتی نمایش داده می‌شود؟,اطلاعاتی شامل شماره اعلامیه، تاریخ، نوع اعلامیه، شرح، نوع و حساب تفصیل گیرنده، صادر کننده، آخرین تغییردهنده و وضعیت نمایش داده می‌شود.
چگونه می‌توان در فرم اعلامیه بدهکار بستانکار، اطلاعات مربوط به یک شرکت یا دفتر خاص را مشاهده کرد؟,در بالای فرم فهرست، می‌توان شرکت و دفتر مورد نظر را انتخاب کرد تا اطلاعات مربوط به آن نمایش داده شود.
فیلتر 'نوع بازه زمانی' در هنگام صدور اعلامیه جدید چه گزینه‌هایی را ارائه می‌دهد؟,این فیلتر به صورت پیش‌فرض 'تاریخ' را نشان می‌دهد که می‌توان محدوده زمانی را مشخص کرد، اما قابل تغییر به 'دوره مالی' برای انتخاب دوره‌های مالی تعریف‌شده نیز می‌باشد.
در فیلتر 'نوع حساب' برای تهیه گزارش اعلامیه، چه انواعی از حساب‌ها قابل انتخاب هستند؟,می‌توان حساب‌های 'دائم'، 'موقت' و 'انتظامی' را برای نمایش در گزارش انتخاب کرد.
فیلتر 'وضعیت سند' به کاربر اجازه فیلتر کردن چه وضعیت‌هایی را می‌دهد؟,این فیلتر به کاربر اجازه می‌دهد اسناد با وضعیت‌های 'موقت'، 'بررسی شده' و 'قطعی شده' را برای نمایش انتخاب کند.
فیلتر 'نوع اعلامیه' چه تأثیری بر گردش‌های مالی نمایش داده شده برای صدور اعلامیه دارد؟,این فیلتر مشخص می‌کند که آیا فقط گردش‌های بدهکار، فقط گردش‌های بستانکار، یا هر دو نوع گردش برای صدور اعلامیه نمایش داده شوند.
در صورتی که برای یک گردش مالی قبلاً اعلامیه‌ای صادر شده باشد، سیستم چگونه این موضوع را به کاربر اطلاع می‌دهد؟,در ستون آخر فهرست گردش‌ها، تعداد اعلامیه‌هایی که قبلاً برای آن گردش صادر شده است، نمایش داده می‌شود.
فرآیند صدور و ذخیره یک اعلامیه جدید پس از اجرای فیلترها چگونه است؟,پس از انتخاب ردیف‌های گردش مورد نظر، با زدن دکمه 'صدور اعلامیه'، اعلامیه صادر شده و با ذخیره کردن، در وضعیت 'صادر شده' قرار می‌گیرد.
وضعیت یک اعلامیه صادر شده به چه حالت‌هایی قابل تغییر است؟,با استفاده از دکمه 'تغییر وضعیت'، می‌توان وضعیت اعلامیه را به 'ارسال شده' یا 'باطل شده' تغییر داد.
چه محدودیتی برای اعلامیه‌ای که در وضعیت 'ارسال شده' قرار دارد، وجود دارد؟,اعلامیه‌ای که در وضعیت 'ارسال شده' باشد، غیر قابل حذف است و نمی‌توان وضعیت آن را به 'صادر شده' بازگرداند.
آیا یک اعلامیه 'باطل شده' را می‌توان مجدداً فعال کرد؟,بله، اگر اعلامیه‌ای باطل شود، می‌توان وضعیت آن را دوباره به 'صادر شده' تغییر داد.
صدور یک اعلامیه بدهکار بستانکار چه تأثیری بر سند حسابداری مرتبط با آن دارد؟,با صدور اعلامیه برای یک گردش سند، آن سند حسابداری غیر قابل حذف می‌شود و ردیفی از سند که در اعلامیه شرکت کرده است، دیگر قابل ویرایش نیست.
کاربرد فیلتر 'حساب های تفصیل' در بخش فیلترهای اصلی چیست و چه تفاوتی با فیلتر تفصیل گیرنده در بالای فرم دارد؟,این فیلتر برای محدود کردن بیشتر نتایج به کار می‌رود. اگر بخواهیم علاوه بر فیلتر تفصیل گیرنده، گردش‌های مشترک با یک حساب تفصیل دیگر را نمایش دهیم، از این فیلتر استفاده می‌کنیم.
از وجود فیلترهایی مانند 'شرکت'، 'دفتر' و 'شعبه' در فرم اعلامیه بدهکار بستانکار، چه استنباطی در مورد ساختار سازمانی قابل پشتیبانی توسط سیستم می‌توان داشت؟,وجود این فیلترها نشان می‌دهد که سیستم برای پشتیبانی از ساختارهای چند شرکتی، چند دفتری و چند شعبه‌ای طراحی شده و قادر به مدیریت تفکیک‌شده اطلاعات مالی در این سطوح است.
فرآیند کلی آنالیز حساب چگونه توصیف شده است؟,کاربر یک یا چند ثبت حسابداری بدهکار و بستانکار را انتخاب کرده و آن‌ها را با یکدیگر پاس می‌کند تا اقلام قابل تطبیق مشخص شوند و گردش‌های پاس نشده برای پیگیری‌های آتی باقی بمانند.
از چه مسیری در منوی اصلی سیستم می‌توان به فرم 'آنالیز حساب‌ها' دسترسی پیدا کرد؟,از مسیر منوی اصلی سیستم / حسابداری مالی / دفتر کل / مدیریت عملیات حسابداری / آنالیز حساب‌ها می‌توان به این فرم دسترسی یافت.
در گزارش آنالیز حساب، فیلتر 'ارز اصلی آنالیز' چه گزینه‌هایی را برای کاربر فراهم می‌کند؟,کاربر می‌تواند گزارش را بر اساس 'ارز عملیاتی' (که از تنظیمات شرکت خوانده می‌شود) یا 'ارز مبنای' ثبت شده در اسناد، تهیه کند.
کاربرد فیلتر 'حساب های تفصیل' در بخش فیلترهای اصلی گزارش آنالیز چیست؟,در صورتی که حساب معین انتخابی، با نوع تفصیلی به غیر از نوع تفصیلی که در ابتدای گزارش انتخاب شده ارتباط و گردش داشته باشد، از این فیلتر برای فیلتر کردن آن استفاده می‌شود.
چگونه می‌توان در گزارش آنالیز، گردش‌هایی را که به طور کامل آنالیز شده‌اند، مشاهده کرد؟,به طور پیش‌فرض این گردش‌ها نمایش داده نمی‌شوند، اما با زدن تیک گزینه 'آنالیز کامل' در بخش 'وضعیت آنالیز' در سمت چپ صفحه، این موارد نیز نمایش داده می‌شوند.
در 'آنالیز خودکار' حساب‌ها، چه شرایطی برای پاس کردن اقلام بدهکار و بستانکار با یکدیگر وجود دارد؟,شرایط شامل چهار گزینه است: تساوی مبلغ، شماره پیگیری و تاریخ پیگیری؛ تساوی مبلغ و شماره پیگیری؛ تساوی فقط شماره پیگیری؛ و یا تساوی فقط مبلغ.
در فرآیند آنالیز حساب‌ها، سه روش مختلف برای آنالیز کردن گردش‌ها کدامند؟,سه روش عبارتند از: آنالیز خودکار، آنالیز دستی (با انتخاب ردیف‌ها و زدن دکمه آنالیز) و آنالیز تسهیمی.
آنالیز تسهیمی چیست و مهم‌ترین قانون در اجرای آن کدام است؟,در آنالیز تسهیمی، کاربر برای هر ردیف مبلغ آنالیز را دستی وارد می‌کند. نکته مهم این است که جمع مبالغ بدهکار و بستانکار آنالیز شده باید با یکدیگر برابر باشد.
برای حذف یک آنالیز انجام شده بر روی یک ردیف، چه اقدامی باید صورت گیرد؟,با انتخاب ردیف مورد نظر و زدن دکمه 'حذف آنالیز'، آنالیز مربوط به آن ردیف حذف می‌شود.
وضعیت‌های مختلف یک گردش مالی در فرآیند آنالیز حساب‌ها چیست؟,وضعیت‌ها شامل 'آنالیز نشده'، 'آنالیز شده جزئی' (بخشی از مبلغ آنالیز شده) و 'آنالیز کامل' (کل مبلغ آنالیز شده) است.
چگونه می‌توان جزئیات مربوط به یک گردش 'آنالیز شده جزئی' یا 'آنالیز کامل' را مشاهده کرد؟,با قرار دادن موس روی ردیف مورد نظر، دکمه 'جزئیات' در انتهای ردیف فعال می‌شود که با کلیک بر روی آن می‌توان جزئیات آنالیز را مشاهده کرد.
انجام عملیات آنالیز بر روی یک گردش مالی، چه محدودیتی را بر روی سند حسابداری مربوط به آن ایجاد می‌کند؟,گردشی که آنالیز شده باشد، در سند حسابداری مربوطه دیگر قابل حذف یا ویرایش نیست.
چه تفاوتی بین 'آنالیز دستی' و 'آنالیز تسهیمی' وجود دارد؟,در آنالیز دستی، کل مبلغ ردیف‌های انتخابی با هم پاس می‌شوند، اما در آنالیز تسهیمی، کاربر می‌تواند مشخص کند که چه مبلغی از هر ردیف در فرآیند آنالیز شرکت کند.
نتیجه نهایی فرآیند آنالیز و پاس کردن اقلام یک حساب چیست؟,نتیجه حاصل، نمایش مانده آنالیز شده حساب مورد نظر است و همچنین گردش‌های پاس نشده برای پیگیری‌های آتی مشخص می‌گردند.
