Question,Answer
چگونه می‌توان سند حسابداری صادرشده برای یک فاکتور را مشاهده یا حذف کرد؟,می‌توان از فهرست فاکتورها یا فرم فاکتور، گزینه «مشاهده سند» یا «حذف سند» را انتخاب کرده و اقدام به مشاهده یا حذف سند حسابداری نمود.
فیلترهای قابل استفاده در تهیه گزارش مرور فروش کدامند؟,فیلترهای قابل استفاده عبارتند از: از تاریخ، تا تاریخ، نوع ارز و وضعیت.
در گزارش مرور فروش، منظور از فیلتر «نوع ارز» چیست و شامل چه مواردی است؟,فیلتر نوع ارز تعیین می‌کند که گزارش با «ارز سند» (ارزی که فاکتور با آن صادر شده) یا «ارز عملیاتی» (ارزی که گزارشات قانونی شرکت با آن تهیه می‌شوند) نمایش داده شود.
گزینه‌های موجود در فیلتر وضعیت فاکتورها در گزارش مرور فروش شامل چه حالاتی است؟,شامل وضعیت‌های ثبت‌شده، تأییدشده، باطل‌شده و ثبت حسابداری‌شده است.
عملکرد فیلتر «از تاریخ» و «تا تاریخ» در گزارش مرور فروش به چه صورت است؟,فیلتر «از تاریخ» فاکتورهایی با تاریخ مساوی یا بزرگتر از تاریخ تعیین‌شده را نشان می‌دهد و «تا تاریخ» فاکتورهایی با تاریخ کوچکتر یا مساوی تاریخ تعیین‌شده را در گزارش لحاظ می‌کند.
در گزارش مرور فروش، چه جزئیاتی به ازای پارامترهای انتخاب‌شده قابل مشاهده است؟,جزئیات شامل مبالغ افزاینده، مبالغ کاهنده، مبلغ خالص فروش، مبلغ ناخالص فروش، مالیات و عوارض و همچنین مقدار قابل مشاهده است.
چگونه می‌توان در گزارش مرور فروش، اطلاعات را از یک موجودیت به موجودیت دیگر تغییر داد؟,با انتخاب سطری از گزارش موجود، می‌توان موجودیت دیگری انتخاب کرده و گزارش را بر اساس آن موجودیت جدید مشاهده نمود.
چه قابلیتی در گزارش مرور فروش وجود دارد که امکان تحلیل عمیق‌تر فروش در یک سطح خاص را فراهم می‌کند؟,قابلیت انتخاب یک سطر و تهیه مجدد گزارش بر اساس موجودیت دیگری در سطح انتخابی، امکان تحلیل عمیق‌تر فروش را فراهم می‌کند.
تهیه گزارش مرور فروش ابتدا برحسب شعبه و سپس کالا/خدمت چگونه انجام می‌شود؟,ابتدا مرور را برحسب شعبه تهیه کرده، سپس با انتخاب شعبه مورد نظر، موجودیت کالا/خدمت را انتخاب می‌کنیم تا گزارش مرور برحسب کالا/خدمت‌ها در آن شعبه تهیه شود.
کاربرد اصلی گزارش مرور فروش برای مدیران و تصمیم‌گیرندگان سازمانی چیست؟,این گزارش به مدیران امکان می‌دهد عملکرد فروش را بر اساس پارامترهای متنوع به صورت تفکیکی و جامع بررسی کرده و تصمیمات آگاهانه‌ای اتخاذ کنند.
"هنگام تعریف چند نشانی برای یک مشتری، چه قوانینی در مورد تعیین ""نشانی اصلی"" و ""نشانی ارسال صورتحساب"" وجود دارد؟",فقط یکی از آدرس‌ها می‌تواند به عنوان نشانی اصلی و فقط یکی از آدرس‌ها می‌تواند به عنوان نشانی ارسال صورتحساب تعیین شود.
برای تعریف یک مشتری حقیقی، چه اطلاعات شناسنامه‌ای باید وارد شود؟,اطلاعات شناسنامه‌ای شامل نام پدر، شماره شناسنامه، سریال شناسنامه، محل تولد، تاریخ تولد، محل صدور و تاریخ صدور است.
سه نوع طرف تجاری که در اطلاعات تکمیلی مشتری تعریف می‌شوند کدامند و هر یک چه نقشی دارند؟,۱. پرداخت کننده: مسئول پرداخت وجوه صورتحساب‌ها. ۲. تحویل گیرنده: شخص یا شرکتی که کالا یا خدمات را تحویل می‌گیرد. ۳. دریافت کننده صورتحساب: شخصی که صورتحساب‌ها برای او ارسال می‌شود.
"برای کدام نوع مشتری حقوقی، پر کردن فیلد ""کد مشارکت مدنی"" الزامی است و این کد در چه فرآیندی استفاده می‌شود؟","این کد برای مشتریان از نوع ""مشارکت مدنی"" الزامی است و هنگام ارسال صورتحساب‌های این مشتری به سامانه مودیان مالیاتی، ارسال می‌گردد."
غیرفعال کردن یک مشتری در سیستم فروش چه پیامدی دارد؟,مشتری غیرفعال شده در اسناد فروش قابل مشاهده و انتخاب نخواهد بود، بنابراین نمی‌توان برای او سند جدیدی صادر کرد.
چهار کاربرد اصلی گروهبندی مشتریان در سیستم فروش چیست؟,گروهبندی مشتریان برای تعریف لیست قیمت، تعریف تخفیفات، تعریف افزاینده‌ها و اخذ گزارشات به کار برده می‌شود.
"در تعریف گروهبندی مشتریان، ویژگی ""تفصیل پذیر بودن"" به چه معناست و چه محدودیتی دارد؟",به این معناست که می‌توان برای نماینده حساب‌های مرتبط با مشتری از تفصیل آن گروه استفاده کرد. محدودیت آن این است که فقط یک گروهبندی مشتری می‌تواند تفصیل پذیر باشد.
"چه تفاوت کلیدی بین گروهبندی ""تفصیل پذیر"" و سایر انواع گروهبندی مشتریان وجود دارد؟","گروهبندی تفصیل پذیر نمی‌تواند همزمان دارای ویژگی ""امکان عضویت در گروه های میانی"" یا ""امکان عضویت در بیش از یک گروه"" باشد."
"گزینه ""امکان عضویت در گروه های میانی"" چه قابلیتی را برای ساختار گروهبندی فراهم می‌کند؟",این قابلیت را فراهم می‌کند که بتوان در یک گروهبندی، برای سرشاخه‌ها، زیرگروه تعریف کرد و ساختاری سلسله مراتبی ایجاد نمود.
فرآیند چهار مرحله‌ای تعریف یک گروهبندی جدید و تخصیص مشتری به آن چگونه است؟,"۱. ایجاد گروه‌های جدید با دکمه ""گروه جدید"". ۲. ایجاد زیرگروه برای سرشاخه‌ها با دکمه ""زیرگروه جدید"". ۳. تخصیص مشتریان به گروه‌ها با استفاده از دکمه ""جدید"". ۴. در صورت تفصیل‌پذیر بودن، ایجاد کد تفصیل برای گروه."
"برای تعریف ""مشتری حقوقی""، چه انواعی از اشخاص حقوقی در سیستم قابل انتخاب هستند؟",انواع قابل انتخاب شامل سهامی عام، سهامی خاص، با مسئولیت محدود، تضامنی، تعاونی، موسسه، سازمان، اداره کل، وزارتخانه، مشارکت مدنی و سایر است.
"اگر یک گروهبندی مشتری به عنوان ""تفصیل پذیر"" علامت خورده باشد، چگونه می‌توان برای یکی از گروه‌های آن یک کد تفصیل در حسابداری ایجاد کرد؟","از قسمت ""تفصیل گروه"" در فرم گروهبندی مشتری، دکمه ""ایجاد"" را زده و کد تفصیل مورد نظر را وارد می‌کنیم."
تخصیص یک مشتری به یک گروه مشتری از پیش تعریف شده چگونه انجام می شود؟,"در فرم گروهبندی، پس از انتخاب گروه مورد نظر، با استفاده از دکمه ""جدید""، لیست مشتریان نمایش داده می‌شود. پس از انتخاب مشتری، با تایید فرم، مشتری به آن گروه اختصاص می‌یابد."
یک کالا که در سیستم دیگری مانند لجستیک تعریف شده، تحت چه شرطی به عنوان کالای قابل فروش در ماژول فروش شناخته می‌شود؟,"باید دارای نوع کارکرد ""قابل فروش"" باشد تا در سیستم فروش به عنوان کالای قابل فروش قابل مشاهده و استفاده باشد."
برای تعریف یک کالای جدید در ماژول فروش، چه اطلاعاتی در بخش اطلاعات اصلی باید ثبت گردد؟,کد کالا، عنوان، گروه مالیاتی، شناسه مالیاتی، واحد سنجش پیش‌فرض و واحد سنجش دوم.
"""شناسه مالیاتی"" کالا یا خدمت چیست، توسط چه سازمانی صادر می‌شود و چه کاربردی دارد؟",یک کد ۱۳ رقمی است که از سوی سازمان صنعت، معدن و تجارت برای کالاها و خدمات صادر می‌شود و در ارسال صورتحساب‌های الکترونیکی به سامانه‌های اطلاعاتی کاربرد دارد.
هنگام تعریف واحد سنجش فرعی برای یک کالا یا خدمت، چه اطلاعاتی باید مشخص شود؟,"باید واحد سنجش فرعی از لیست انتخاب شده، نسبت آن به واحد سنجش اصلی در فیلد ""مقدار به واحد سنجش اصلی"" وارد شود و می‌توان تلرانس هشدار و تلرانس غیرمجاز را نیز برای آن تعیین کرد."
"اطلاعات اصلی مورد نیاز برای تعریف یک ""خدمت"" جدید در سیستم فروش شامل چه مواردی است؟",کد و عنوان خدمت، واحد سنجش اصلی، گروه مالیاتی و شناسه مالیاتی خدمت.
سه کاربرد اصلی گروهبندی کالاها و خدمات در سیستم فروش چیست؟,گروهبندی کالا/خدمت می‌تواند در تعریف تخفیفات، تعریف افزاینده‌ها و اخذ گزارشات به کار برده شود.
"در تعریف گروهبندی کالا/خدمت، چه رابطه‌ی محدودکننده‌ای بین ویژگی ""تفصیل پذیر بودن"" و سایر ویژگی‌ها وجود دارد؟","در صورتی که یک گروهبندی تفصیل‌پذیر باشد، نمی‌توان گزینه‌های ""امکان عضویت در گروه‌های میانی"" یا ""امکان عضویت در بیش از یک گروه"" را برای آن فعال نمود."
"چه محدودیتی در تعداد گروهبندی‌های ""تفصیل پذیر"" برای کالاها و خدمات وجود دارد؟",فقط یک گروهبندی کالا/خدمت می‌تواند تفصیل‌پذیر باشد.
برای ایجاد یک ساختار سلسله مراتبی از گروه‌های کالا/خدمت (گروه و زیرگروه)، کدام گزینه باید هنگام تعریف گروهبندی فعال شود؟,"باید تیک ""امکان عضویت در گروه های میانی"" برای آن گروهبندی فعال گردد."
مراحل تخصیص کالاها و خدمات به یک گروه از پیش تعریف شده چگونه است؟,"پس از تعریف گروه‌ها، با استفاده از دکمه ""جدید""، لیست کالاها و خدمات در فرم جدیدی باز شده و پس از انتخاب موارد مد نظر و تایید فرم، کالاها و خدمات به گروه اختصاص داده می‌شوند."
"چگونه می‌توان برای یک گروه کالا/خدمت که از نوع ""تفصیل پذیر"" است، یک کد تفصیل حسابداری ایجاد کرد؟","از قسمت تفصیل گروه در فرم گروهبندی کالا/خدمت، دکمه ""ایجاد"" را زده و کد تفصیل مورد نظر را وارد می‌کنیم."
در یک شرکت، چه محدودیتی در خصوص تعداد الگوهای لیست قیمت فعال وجود دارد؟,در هر لحظه، فقط یک الگوی قیمت می‌تواند فعال باشد.
"اطلاعات تعریف شده در ""لیست قیمت"" در کدام اسناد فروش سیستم مورد استفاده قرار می‌گیرد؟",لیست قیمت در هنگام ثبت سندهای فروش مانند فاکتور و فاکتور برگشتی استفاده می‌شود.
برای تعریف یک لیست قیمت جدید، چه اطلاعات کلی باید در بالای فرم مشخص شود؟,عنوان لیست قیمت، ارزی که لیست قیمت بر اساس آن ثبت می‌شود، تاریخ شروع اعتبار و تاریخ پایان اعتبار.
تاریخ شروع اعتبار یک لیست قیمت چه تأثیری بر قیمت‌گذاری در اسناد فروش دارد؟,اسناد فروشی که تاریخ آن‌ها مساوی یا بزرگتر از تاریخ شروع اعتبار لیست قیمت باشد، در صورت تطابق پارامترها، قیمت خود را از آن لیست قیمت دریافت خواهند کرد.
"در تعریف اقلام یک لیست قیمت، کاربرد فیلدهای ""از مقدار"" و ""تا مقدار"" چیست؟",این فیلدها برای قیمت‌گذاری پلکانی بر اساس تعداد خرید استفاده می‌شوند؛ به این معنی که اگر مشتری در این بازه مقداری خرید نماید، قیمت مشخص شده (فی) برای هر واحد اعمال می‌شود.
"پارامترهایی که در تب ""پارامترهای موثر بر قیمت"" یک لیست قیمت نمایش داده می‌شوند، بر چه اساسی تعیین می‌گردند؟",پارامترهایی در این تب قابل انتخاب هستند که قبلاً در الگوی لیست قیمت فعال شرکت، انتخاب شده باشند.
"قابلیت ""افزودن ترکیبی پارامترها"" در فرم لیست قیمت چه کاربردی دارد و چگونه فرآیند را تسهیل می‌کند؟",این قابلیت به کاربر اجازه می‌دهد تا برای هر پارامتر چندین مقدار را انتخاب کند و سیستم به صورت خودکار تمام ترکیبات ممکن از آن مقادیر را ایجاد می‌کند، که این کار باعث تسهیل و سرعت در ورود داده‌ها می‌شود.
مسیر دقیق تعریف تخفیف در سیستم فروش داخلی چیست؟,برای تعریف تخفیف از مسیر «فروش داخلی- اطلاعات پایه- عوامل موثر بر قیمت- تخفیف‌ها» اقدام می‌شود.
گزینه «سطح اثرگذاری» در تعریف تخفیف چه کاربردی دارد؟,گزینه سطح اثرگذاری مشخص می‌کند که تخفیف بر روی یک یا چند قلم خاص یا در سطح کل سند محاسبه و به تمام اقلام سند اختصاص یابد.
انواع روش‌های مشارکت تخفیف در محاسبه چیست و تفاوت آن‌ها چگونه است؟,روش‌های مشارکت در محاسبه تخفیف شامل اجباری (محاسبه خودکار و غیرقابل حذف)، پیشنهادی (محاسبه خودکار ولی قابل حذف)، و اختیاری (محاسبه فقط با انتخاب کاربر) است.
گزینه «قطعی» در تعریف تخفیف چه نقشی دارد؟,گزینه قطعی تعیین می‌کند که مبلغ تخفیف قابل تغییر توسط کاربر باشد یا خیر؛ اگر تیک زده شود مبلغ غیرقابل تغییر خواهد بود و اگر تیک نزده شود، کاربر می‌تواند مبلغ را ویرایش کند.
چرا تاریخ شروع و پایان اعتبار برای تخفیف‌ها تعریف می‌شود؟,تاریخ شروع و پایان اعتبار برای تعیین بازه زمانی است که در آن تخفیف معتبر و قابل اعمال است؛ بعد از پایان این بازه، تخفیف دیگر معتبر نیست.
پارامترهای موثر بر تخفیف در تعریف آن شامل چه مواردی هستند؟,پارامترهای موثر بر تخفیف شامل روش تسویه، گروه مشتری، دفتر فروش و حوزه فروش هستند.
تفاوت «تخفیف ثابت» با «تخفیف برمبنای مبلغ یا مقدار» چیست؟,تخفیف ثابت به صورت مبلغ مشخصی بدون وابستگی به مقدار یا مبلغ خرید داده می‌شود، اما تخفیف برمبنای مبلغ یا مقدار با توجه به میزان خرید مشتری متغیر است.
مفهوم «قابل اعمال بر» در تعریف تخفیف به چه معناست؟,گزینه «قابل اعمال بر» تعیین می‌کند که تخفیف برای کالا یا خدمت خاص یا برای گروه کالا یا خدمت خاصی قابل اعمال باشد یا به هیچ کدام وابسته نباشد.
تفاوت تخفیف درصدی با مبلغی در چیست؟,تخفیف درصدی به صورت درصدی از مبلغ کل محاسبه می‌شود (مثل 10 درصد)، در حالی که تخفیف مبلغی مقدار ثابتی (مثل 1 میلیون تومان) است.
تفاوت روش محاسبه خطی و پلکانی در تخفیف چگونه است؟,در روش خطی، تخفیف مستقیماً از روی آخرین پله محاسبه می‌شود، ولی در روش پلکانی، مجموع تخفیفات هر پله تا رسیدن به پله آخر محاسبه و با هم جمع می‌شوند.
چه زمانی گزینه «نحوه محاسبه» در تعریف تخفیف غیرقابل تعیین می‌شود؟,زمانی که تخفیف به صورت ثابت و بدون وابستگی به مبلغ یا مقدار تعریف شده باشد، گزینه «نحوه محاسبه» قابل تعیین نیست.
پس از تعریف تخفیف، تحت چه شرایطی تخفیف در سند فروش فراخوانی نمی‌شود؟,اگر شرایط تخفیف با شرایط سند فروش همخوانی نداشته باشد، تخفیف فعال نباشد، یا در اولویت محاسبه قرار نگرفته باشد، تخفیف در سند فراخوانی نمی‌شود.
سطح اثرگذاری در تعریف عامل افزاینده به چه معناست و چه کاربردی دارد؟,سطح اثرگذاری به این معناست که عامل افزاینده برای یک یا چند قلم خاص محاسبه و فراخوانی شود یا در سطح کل سند محاسبه و مبلغ آن روی تمام اقلام سند تخصیص یابد.
چه تفاوتی بین عامل افزاینده اجباری، اختیاری و پیشنهادی وجود دارد؟,عامل افزاینده اجباری به صورت اتوماتیک در اسناد محاسبه می‌شود و قابل حذف نیست، عامل افزاینده اختیاری فقط در صورت انتخاب کاربر به اسناد اضافه می‌شود، و عامل افزاینده پیشنهادی به صورت اتوماتیک در اسناد محاسبه می‌شود اما قابل حذف است.
گزینه قطعی در تعریف عامل افزاینده چه تاثیری دارد؟,اگر گزینه قطعی انتخاب شود، مقدار تعیین شده برای عامل افزاینده غیرقابل تغییر توسط کاربر خواهد بود؛ در غیر این صورت مقدار آن پس از محاسبه شرایط سند فروش قابل ویرایش خواهد بود.
تاریخ شروع و پایان اعتبار عامل افزاینده چه نقشی دارند؟,تاریخ شروع اعتبار نشان می‌دهد عامل افزاینده از چه زمانی باید در اسناد فروش اعمال شود و تاریخ پایان اعتبار بازه‌ای را مشخص می‌کند که پس از آن عامل افزاینده اعتبار نخواهد داشت؛ وارد کردن تاریخ پایان اعتبار اختیاری است.
در بخش پارامترها، چه عواملی را می‌توان برای اعمال عامل افزاینده تعیین کرد؟,در بخش پارامترها می‌توان روش تسویه، گروه مشتری، دفتر فروش و حوزه فروش را به عنوان پارامترهای موثر بر اعمال عامل افزاینده تعیین کرد.
در تعریف عامل افزاینده، تفاوت بین حالت 'برمبنای مبلغ' و 'برمبنای مقدار' چیست؟,در حالت برمبنای مبلغ، عامل افزاینده بر اساس مبلغ فروش محاسبه می‌شود و در حالت برمبنای مقدار، بر اساس مقدار کالا یا خدمت فروخته شده محاسبه می‌شود؛ همچنین عامل افزاینده می‌تواند به صورت مبلغ ثابت نیز تعریف شود.
چه زمانی می‌توان از گزینه 'مبلغ-واحدی' در عامل افزاینده استفاده کرد و مثال آن چیست؟,وقتی نوع عامل افزاینده مبلغی است، می‌توان با گزینه 'مبلغ-واحدی' تعیین کرد به ازای هر مقدار یا مبلغ معین چه مبلغی دریافت شود؛ مثلاً به ازای هر ۲ کیلوگرم آرد تا سقف ۱۰ کیلو، ۲۰۰۰ تومان هزینه بسته‌بندی دریافت گردد.
نحوه محاسبه عامل افزاینده به چه صورت‌هایی قابل تعریف است و با مثال توضیح دهید.,نحوه محاسبه می‌تواند خطی یا پلکانی باشد؛ در محاسبه خطی، برای تعداد خرید در یک بازه، درصد یا مبلغ واحدی برای کل مقدار محاسبه می‌شود و در پلکانی، هر پله مقدار یا مبلغ درصد یا مبلغ متفاوتی دارد. مثلاً در خرید ۳۰۰ عدد کالا، خطی برابر با ۸٪ کل مبلغ و پلکانی، ۱۰۰ عدد با ۱۰٪ و ۲۰۰ عدد با ۸٪ محاسبه می‌شود.
اگر عامل افزاینده به صورت ثابت تعریف شده باشد، نحوه محاسبه آن چگونه تعیین می‌شود؟,در صورت تعریف عامل افزاینده به صورت ثابت (برمبنای مقدار یا مبلغ نباشد)، نحوه محاسبه قابل تعیین نیست چون مبلغ آن مشخص است و نیاز به محاسبه براساس مبلغ یا مقدار ندارد.
پس از تعیین شرایط عامل افزاینده، چگونه ردیف‌های آن تعریف و تکمیل می‌شود؟,پس از تعیین شرایط، ردیف یا ردیف‌های عامل افزاینده با توجه به انتخاب شرایط 'قابل اعمال بر'، 'نوع'، 'نحوه محاسبه' و 'ارز' تعریف می‌شود و درصد یا مبلغ مربوط به هر ردیف وارد می‌گردد.
در صورتی که عامل افزاینده وابسته به مبلغ یا مقدار باشد، چه اقداماتی لازم است؟,اگر عامل افزاینده وابسته به مبلغ یا مقدار باشد، می‌توان به ازای پله‌های مختلف مبلغ یا مقدار، درصد یا مبلغ عامل افزاینده را وارد کرد؛ در صورت تفاوت بر حسب کالا یا گروه کالا نیز پله‌های جداگانه برای هر یک باید مشخص شود.
چه مواردی باید بررسی شود اگر عامل افزاینده تعریف شده اما در سند فروش فراخوانی نمی‌شود؟,باید بررسی شود که شرایط هدر تعریف عامل افزاینده با شرایط سند همخوانی داشته باشد، عامل افزاینده فعال باشد و در اولویت محاسبه شرکت داده شده باشد.
در تعریف عامل افزاینده، بخش 'قابل اعمال بر' چه کاربردی دارد؟,در بخش 'قابل اعمال بر' مشخص می‌شود عامل افزاینده به ازای کالا/خدمت، گروه کالا/خدمت یا هیچ‌کدام اعمال شود؛ مثلاً شرکتی که برای هر کالا هزینه متفاوتی می‌گیرد، باید این گزینه را برای کالا فعال کند.
در هنگام تعریف عامل افزاینده، نقش انتخاب نوع درصدی یا مبلغی چیست؟,انتخاب نوع درصدی یا مبلغی تعیین می‌کند که عامل افزاینده بر اساس درصدی از مبلغ یا به صورت مبلغ ثابت محاسبه و اعمال شود.
در چه صورتی نحوه محاسبه در تعریف عامل افزاینده قابل تعیین نیست؟,اگر عامل افزاینده به صورت ثابت تعریف شده باشد (برمبنای مقدار یا مبلغ نباشد)، نحوه محاسبه قابل تعیین نیست.
چه ارزی را می‌توان برای عامل افزاینده مشخص کرد و چرا این گزینه اهمیت دارد؟,می‌توان ارزی که عامل افزاینده بر مبنای آن محاسبه می‌شود را تعیین کرد تا مبلغ مورد نظر با واحد پول مناسب اعمال گردد.
برای اعمال عامل افزاینده به گروه خاصی از مشتریان یا حوزه فروش، چه اقداماتی لازم است؟,باید در بخش پارامترها، گروه مشتری یا حوزه فروش مورد نظر را مشخص نمود تا عامل افزاینده فقط برای آن گروه یا حوزه اعمال شود.
سطح اولویت 'نوع افزاینده/کاهنده' در تعریف اولویت محاسبه چه زمانی انتخاب می‌شود و چه کاربردی دارد؟,زمانی که بخواهیم کلیه کاهنده‌ها و کلیه افزاینده‌ها با ترتیبی خاص محاسبه شوند، سطح اولویت 'نوع افزاینده/کاهنده' انتخاب می‌شود؛ مثلاً وقتی می‌خواهیم ابتدا تمام تخفیفات و سپس مبالغ افزاینده‌ها روی سند فروش اعمال گردد.
در چه شرایطی باید سطح اولویت 'افزاینده/کاهنده ها' انتخاب شود و فرآیند انتخاب اولویت‌ها در این حالت چگونه است؟,زمانی که ترتیب محاسبه بر اساس هر تخفیف و عامل افزاینده نیاز باشد، سطح اولویت 'افزاینده/کاهنده ها' انتخاب می‌شود. در این حالت، ابتدا از میان تمامی تخفیف‌ها و عوامل افزاینده تعریف شده، اولین اولویت انتخاب شده و سپس به همین ترتیب سایر قلم‌ها تعیین می‌گردد تا ترتیب محاسبه همه عوامل افزاینده موثر بر قیمت مشخص شود.
چه اطلاعاتی هنگام ثبت یک اولویت محاسبه باید وارد شود؟,هنگام ثبت یک اولویت محاسبه باید شرکت مربوطه، سطح اولویت، تاریخ شروع اعمال اولویت محاسبه، و در صورت وجود، تاریخ پایان اعتبار آن را وارد کرد.
در صورت انتخاب سطح اولویت 'نوع افزاینده/کاهنده'، چگونه اولویت‌بندی در قلم‌ها انجام می‌شود؟,در این حالت، در هر قلم از میان مالیات، تخفیف، سایر کاهنده‌ها و سایر افزاینده‌ها یک نوع انتخاب می‌شود و در قلم‌های بعدی اولویت‌های بعدی تا تعیین تکلیف هر چهار نوع عامل افزاینده/کاهنده ادامه می‌یابد.
چه تفاوتی میان سطح اولویت 'نوع افزاینده/کاهنده' و 'افزاینده/کاهنده ها' در فرآیند تعریف اولویت محاسبه وجود دارد؟,در سطح اولویت 'نوع افزاینده/کاهنده' اولویت‌بندی کلی برای همه انواع عوامل انجام می‌شود، در حالی که در سطح 'افزاینده/کاهنده ها'، اولویت‌بندی بین تک تک تخفیف‌ها و عوامل افزاینده تعریف‌شده صورت می‌گیرد.
چه زمانی باید تاریخ پایان برای یک اولویت محاسبه وارد شود؟,در صورتی که تاریخ پایان معتبر بودن اولویت محاسبه مشخص باشد، باید وارد شود؛ در غیر این صورت نیازی به ثبت تاریخ پایان نیست.
اگر دو عامل تعریف‌شده نیاز باشد همزمان و بدون اولویت با هم محاسبه شوند، چه باید کرد؟,هر دو عامل را با هم در یک قلم در فرم اولویت محاسبه انتخاب می‌کنیم تا همزمان محاسبه شوند.
برای تغییر ترتیب قلم‌های اولویت محاسبه چه اقدامی باید انجام داد؟,برای تغییر ترتیب قلم‌های اولویت محاسبه، قلم مورد نظر را انتخاب و آن را جا به جا می‌کنیم.
پس از تعریف اولویت‌بندی محاسبه، چه مرحله‌ای باید انجام شود؟,پس از تعریف اولویت‌بندی محاسبه، باید فرم را ذخیره نمود.
در صورت تعریف بیش از یک تخفیف یا عامل افزاینده در یک شرکت، چه مسائلی باید مدنظر قرار گیرد؟,در این صورت، علاوه بر اولویت و ترتیب محاسبه میان عوامل تعریف شده، تقدم و تأخر میان سیاست‌های فروش یک نوع نیز اهمیت دارد و باید پیش‌نیازها هم برای نوع کاهنده‌ها و افزاینده‌ها و هم برای تک تک تخفیف‌ها و عوامل افزاینده تعریف شود.
چه واحدی مسئول انجام عملیات فروش است؟,واحد فروش مسئول انجام عملیات فروش است.
هدف از انجام عملیات فروش توسط واحد فروش چیست؟,هدف از انجام عملیات فروش توسط واحد فروش دستیابی به موفقیت و هدف فروش است.
فعالیت های فروشی چه نقشی در موفقیت شرکت دارند؟,فعالیت های فروشی نقش دستیابی به موفقیت و هدف فروش شرکت را ایفا می‌کنند.
چگونه عملیات فروش به اهداف فروش شرکت کمک می‌کند؟,عملیات فروش از طریق فعالیت های فروشی که توسط واحد فروش انجام می‌شود، به تحقق موفقیت و اهداف فروش شرکت کمک می‌کند.
پس از زدن دکمه 'جدید' در بخش سفارش‌ها، چه اتفاقی می‌افتد؟,پس از فشردن دکمه 'جدید' یک فرم سفارش جدید باز شده و می توانیم اقدام به صدور سفارش نماییم.
در بالای فرم سفارش چه اطلاعاتی باید انتخاب شود؟,ابتدا شرکت و سال مالی که سفارش در آن باید ایجاد شود را در بالای فرم سفارش انتخاب میکنیم.
چه اطلاعاتی در قسمت اطلاعات اصلی سفارش ثبت می‌شود؟,در قسمت اطلاعات اصلی اطلاعات زیر وارد می‌شود: مشتری، حوزه فروش، شعبه، شماره سند، روش تسویه، تاریخ، تاریخ اعتبار، دفتر فروش، کارمند فروش، توضیحات.
در فیلد مشتری چه داده‌هایی نمایش داده می‌شود و چه انتخابی باید صورت گیرد؟,در این فیلد، کد و نام مشتریان را مشاهده کرده و مشتری که برای وی می خواهیم سفارش صادر نماییم را انتخاب میکنیم.
انتخاب حوزه فروش در سفارش فروش چگونه انجام می‌شود؟,از میان حوزه فروش هایی که برای شرکت تعریف شده است، حوزه ای که از آن فروش انجام میشود را انتخاب می نماییم.
شماره سند سفارش چگونه تعیین می‌شود و به چه عاملی بستگی دارد؟,شماره سفارش یا بصورت اتوماتیک اختصاص داده میشود یا کاربر باید آنرا وارد کند. در تعریف روش شماره گذاری، روشی که برای شماره گذاری سفارش تعریف شده تعیین کننده نحوه ثبت شماره خواهد بود.
روش تسویه در سفارش فروش چگونه انتخاب می‌شود؟,روش تسویه توافق شده با مشتری را از میان روش های تسویه تعریف شده انتخاب می نماییم.
در صورتی که شرکتی بیش از یک دفتر فروش داشته باشد، انتخاب دفتر فروش به چه صورت انجام می‌شود؟,در صورتیکه شرکتی بیش از یک دفتر فروش داشته باشد این دفتر فروش توسط کاربر صادرکننده سفارش انتخاب میشود. در غیر اینصورت نیازی به انتخاب دفتر فروش نیست.
چه زمانی انتخاب کارمند فروش الزامی است؟,در صورت نیاز به داشتن اطلاعات اینکه این فروش توسط چه کارشناس فروشی پیش برده شده، کارمند فروش را انتخاب می نماییم. در غیراینصورت نیازی به انتخاب کارمند فروش نیست.
کدام کارمندان فروش در لیست کارمند فروش فرم سفارش نمایش داده می‌شوند؟,کارمندان فروشی در این لیست مشاهده میشوند که با دفتر فروش سفارش مرتبط شده باشند. اگر دفتر فروش انتخاب نشده باشد، کلیه کارمندان (اشخاصی که نقش کارمند دارند) در لیست مشاهده شده و میتوان از میان آنها یکی را انتخاب نمود.
چه اطلاعاتی در قسمت صورتحساب و پرداخت سفارش ثبت می‌شود؟,در قسمت اطلاعات صورتحساب و پرداخت اطلاعات زیر وارد می‌شود: پرداخت کننده، دریافت کننده صورتحساب، نشانی ارسال صورتحساب، ارز.
پرداخت کننده در سفارش فروش چگونه تعیین می‌شود و چه گزینه‌هایی وجود دارد؟,از میان اشخاص حقیقی/حقوقی که به مشتری سفارش جاری، بعنوان پرداخت کننده مبلغ صورتحساب مرتبط شده اند یک پرداخت کننده را انتخاب میکنیم. بصورت پیش فرض پرداخت کننده صورتحساب همان مشتری است اما گاهی تسویه فاکتورهای یک شخص توسط شخص دیگری انجام میشود بدین جهت میتوان پرداخت کننده را شخصی غیر از مشتری انتخاب نمود.
در صورتی که نشانی ارسال صورتحساب در سفارش انتخاب می‌شود، این نشانی باید چه ویژگی داشته باشد؟,تنها نشانی هایی از مشتری در این فیلد قابل مشاهده است که در نشانی مشتری، تیک ارسال صورتحساب برای آن زده شده باشد.
